x,y,Z,Temperature
0.222755,0.194665,0,300.0
0.227923,0.201349,0,300.0
0.219764,0.197754,0,300.0
0.219394,0.188638,0,300.0
0.220216,0.187822,0,300.0
0.219987,0.201378,0,300.0
0.210748,0.196502,0,300.0
0.214484,0.194717,0,300.0
0.21385,0.201393,0,300.0
0.217412,0.188901,0,300.0
0.211539,0.193823,0,300.0
0.121079,0.0827536,0,307.335
0.121425,0.0774127,0,309.95
0.124277,0.0802236,0,308.502
0.12591,0.0826934,0,306.312
0.131147,0.0734502,0,311.709
0.131611,0.0735269,0,311.661
0.131721,0.0736896,0,311.516
0.131721,0.0735385,0,311.646
0.131746,0.0733312,0,311.892
0.131372,0.0728748,0,312.215
0.0311046,0.0884087,0,300.516
0.0250898,0.08946,0,300.25
0.0217137,0.080843,0,300.277
0.0239771,0.0907185,0,300.128
0.0300557,0.0720544,0,301.873
0.0331719,0.0710809,0,303.3
0.0341387,0.0799426,0,301.323
0.0277153,0.0696047,0,301.889
0.0300685,0.0706052,0,302.177
0.0225519,0.0769852,0,300.602
0.21657,-0.0293566,0,300.0
0.211687,-0.0239297,0,300.0
0.214493,-0.0312143,0,300.0
0.205376,-0.0326414,0,300.0
0.212343,-0.0381035,0,300.0
0.218554,-0.0331386,0,300.0
0.26503,0.198882,0,300.0
0.265095,0.198899,0,300.0
0.265057,0.198944,0,300.0
0.273734,0.202984,0,300.0
0.270498,0.206659,0,300.0
0.269477,0.193804,0,300.0
0.270658,0.194551,0,300.0
0.257406,0.202976,0,300.0
0.267601,0.21,0,300.0
0.264993,0.198848,0,300.0
0.268365,0.19333,0,300.0
0.256931,0.201639,0,300.0
0.258565,0.194891,0,300.0
0.0226293,-0.0569542,0,300.0
0.0188625,-0.0546698,0,300.0
0.0127472,-0.0618076,0,300.0
0.0166956,-0.0631349,0,300.0
0.013549,-0.0632608,0,300.0
0.0208875,-0.053465,0,300.0
0.020486,-0.0476952,0,300.0
0.00964996,-0.0536343,0,300.0
0.0077805,-0.0563642,0,300.0
0.0113048,-0.0639868,0,300.0
0.174205,0.21,0,300.0
0.173593,0.208212,0,300.0
0.174898,0.209067,0,300.0
0.176392,0.21,0,300.0
0.180009,0.204244,0,300.0
0.179135,0.202056,0,300.0
0.177374,0.201733,0,300.0
0.179223,0.20038,0,300.0
0.18148,0.201921,0,300.0
-0.107546,-0.0820598,0,300.0
-0.107164,-0.0789915,0,300.0
-0.110226,-0.0817173,0,300.0
-0.102938,-0.077548,0,300.0
-0.101232,-0.0828579,0,300.0
-0.10896,-0.0835409,0,300.0
-0.103643,-0.0860274,0,300.0
-0.10774,-0.0746784,0,300.0
-0.110114,-0.0751536,0,300.0
-0.109457,-0.09,0,300.0
-0.11787,-0.0817032,0,300.0
-0.110947,-0.0828125,0,300.0
-0.117867,-0.0817,0,300.0
-0.111152,-0.09,0,300.0
0.0468836,-0.0623543,0,300.0
0.0470331,-0.0638172,0,300.0
0.0485137,-0.0634297,0,300.0
0.0479201,-0.0651383,0,300.0
0.0361042,-0.0644457,0,300.0
0.0416043,-0.0712984,0,300.0
0.0433857,-0.0738412,0,300.0
0.0353183,-0.0642934,0,300.0
0.035669,-0.0649496,0,300.0
0.0359193,-0.063885,0,300.0
0.362486,-0.0698637,0,300.0
0.362532,-0.068594,0,300.0
0.361998,-0.0695897,0,300.0
0.367652,-0.0669292,0,300.0
0.363956,-0.0711039,0,300.0
0.361741,-0.0702621,0,300.0
0.171738,0.200208,0,300.0
0.167876,0.192205,0,300.0
0.168362,0.191244,0,300.0
0.17566,0.196042,0,300.0
0.179099,0.193772,0,300.0
0.16597,0.201771,0,300.001
0.0315683,-0.0467699,0,300.0
0.0369546,-0.0416954,0,300.0
0.0329849,-0.0405256,0,300.0
0.0366734,-0.0487224,0,300.0
0.0300048,-0.054541,0,300.0
0.0278493,-0.0633772,0,300.0
0.0250752,-0.0521114,0,300.0
0.0324705,-0.0512207,0,300.0
0.0392924,-0.0540529,0,300.0
0.0246963,-0.0425841,0,300.0
-0.104264,0.21,0,300.0
-0.105154,0.20735,0,300.0
-0.102537,0.208217,0,300.0
-0.0951211,0.21,0,300.0
-0.0950402,0.209434,0,300.0
-0.0983845,0.203396,0,300.0
-0.102774,0.202134,0,300.0
-0.0970767,0.195993,0,300.0
-0.0942985,0.202103,0,300.0
-0.0946492,0.21,0,300.0
-0.0942542,0.209035,0,300.0
-0.0835691,0.0475683,0,300.0
-0.0897197,0.0417653,0,300.0
-0.0832628,0.0376985,0,300.0
-0.0856781,0.0329962,0,300.0
-0.0786704,0.0319885,0,300.0
-0.0728804,0.0376659,0,300.0
-0.071383,0.0246246,0,300.0
-0.065222,0.0266838,0,300.0
-0.0600365,0.0300883,0,300.0
-0.0651502,0.0412768,0,300.0
-0.0625965,0.0211639,0,300.0
-0.0398023,0.0993057,0,300.0
-0.0389717,0.113428,0,300.0
-0.0489455,0.110968,0,300.0
-0.0504668,0.120566,0,300.0
-0.0572644,0.126425,0,300.0
-0.0577665,0.11598,0,300.0
-0.0367568,0.0964023,0,300.0
-0.0344438,0.113169,0,300.0
-0.0435194,0.0969337,0,300.0
-0.0380997,0.0949657,0,300.0
-0.0560826,0.103735,0,300.0
-0.0357185,0.117017,0,300.0
-0.0493785,0.12932,0,300.0
-0.0918923,0.0547103,0,300.0
-0.0838644,0.0555612,0,300.0
-0.0800978,0.0553535,0,300.0
-0.0827442,0.069014,0,300.0
-0.0217724,0.100432,0,300.0
-0.028796,0.11556,0,300.0
-0.0223213,0.0996232,0,300.0
-0.00871335,0.110075,0,300.0
-0.0217939,0.0995009,0,300.0
-0.00537067,0.103789,0,300.0
-0.0174872,0.113632,0,300.0
-0.0206927,0.125266,0,300.0
-0.024747,0.127739,0,300.0
-0.0221357,0.12849,0,300.0
-0.00270174,0.10925,0,300.0
-0.0115007,0.120717,0,300.0
-0.0206673,0.130005,0,300.0
-0.00808718,0.129112,0,300.0
-0.00552976,0.124022,0,300.0
-0.0815622,0.0771257,0,300.0
-0.0793972,0.0967257,0,300.0
-0.0882788,0.0937232,0,300.0
-0.0851402,0.0760628,0,300.0
-0.0829835,0.073746,0,300.0
-0.0839208,0.101655,0,300.0
-0.0684105,0.112917,0,300.0
-0.0728786,0.104483,0,300.0
-0.0644445,0.104811,0,300.0
-0.0764948,0.1091,0,300.0
-0.0590255,0.0991238,0,300.0
-0.0693086,0.0957492,0,300.0
-0.0729151,0.0910668,0,300.0
0.256207,0.117201,0,300.0
0.254248,0.128897,0,300.0
0.247094,0.127105,0,300.0
0.245386,0.123302,0,300.0
0.248866,0.131445,0,300.0
0.232765,0.130104,0,300.0
0.234934,0.119877,0,300.0
0.232403,0.121259,0,300.0
0.227482,0.132383,0,300.0
0.240581,0.135532,0,300.0
0.233065,0.138012,0,300.0
0.233886,0.11776,0,300.0
0.243698,0.141852,0,300.0
0.0249836,0.0925634,0,300.102
0.0233461,0.0918737,0,300.095
0.0225716,0.0945435,0,300.081
0.0203289,0.0910577,0,300.079
0.193324,0.108005,0,300.0
0.206194,0.11726,0,300.0
0.19633,0.121551,0,300.0
0.194233,0.12293,0,300.0
0.182583,0.121355,0,300.001
0.1921,0.109162,0,300.0
0.187534,0.130233,0,300.0
0.208047,0.125596,0,300.0
0.198608,0.133558,0,300.0
0.196725,0.123323,0,300.0
-0.0198673,0.0985168,0,300.0
-0.00382359,0.0965002,0,300.001
-0.00667259,0.0900109,0,300.001
-0.0221212,0.0990289,0,300.0
-0.0186379,0.0849374,0,300.001
-0.0351344,0.0935731,0,300.0
0.192516,0.183654,0,300.0
0.192728,0.189256,0,300.0
0.187875,0.183668,0,300.0
0.186066,0.189924,0,300.0
0.18902,0.193279,0,300.0
0.189694,0.177904,0,300.0
0.18507,0.193347,0,300.0
0.18107,0.180943,0,300.0
0.179615,0.183785,0,300.0
0.176896,0.1841,0,300.0
0.177464,0.181533,0,300.0
0.178403,0.185837,0,300.0
-0.137377,0.00144078,0,300.0
-0.146132,-0.00558516,0,300.0
-0.136063,-0.00709341,0,300.0
-0.145607,0.00408734,0,300.0
-0.133033,0.00776381,0,300.0
-0.142952,0.0113844,0,300.0
-0.13229,-0.00348994,0,300.0
-0.125348,0.00608132,0,300.0
-0.12588,-0.00239977,0,300.0
-0.117896,0.00316593,0,300.0
-0.132529,0.0192666,0,300.0
-0.125482,0.0148767,0,300.0
-0.0304999,0.0513943,0,300.0
-0.0296944,0.0542753,0,300.001
-0.0442743,0.0582892,0,300.0
-0.0270012,0.0512421,0,300.005
-0.0441497,0.0557924,0,300.0
-0.0360086,0.0421504,0,300.0
-0.0368024,0.0417695,0,300.0
-0.037036,0.0395567,0,300.0
-0.0355456,0.0410704,0,300.002
-0.0233901,0.0411988,0,300.015
-0.0241318,0.0424512,0,300.013
-0.0223254,0.043135,0,300.015
-0.0442683,0.146094,0,300.0
-0.0325071,0.158341,0,300.0
-0.0419509,0.158072,0,300.0
-0.0408726,0.169564,0,300.0
-0.0496164,0.1598,0,300.0
-0.0451665,0.146831,0,300.0
-0.0430279,0.169013,0,300.0
-0.0539669,0.157902,0,300.0
-0.0523454,0.162931,0,300.0
0.151178,-0.0309468,0,300.021
0.15422,-0.0386111,0,300.0
0.158457,-0.0307062,0,300.022
0.156961,-0.0260661,0,300.034
0.157584,-0.0376797,0,300.0
0.165446,-0.0366757,0,300.0
0.168263,-0.0318445,0,300.011
0.16221,-0.0253944,0,300.033
0.152319,-0.0258756,0,300.045
0.158472,-0.0161032,0,301.28
0.156002,-0.0162364,0,301.33
0.157237,-0.0195329,0,300.877
0.166442,-0.024785,0,300.031
0.165598,-0.0205056,0,300.572
0.155487,-0.0174421,0,301.141
0.073917,0.0696979,0,314.146
0.075092,0.0648786,0,316.573
0.0828182,0.0647118,0,315.839
0.0847294,0.0766199,0,314.952
0.0841973,0.0638578,0,316.393
0.0834622,0.06485,0,315.779
0.0833586,0.0644459,0,315.915
0.0837668,0.0550621,0,320.814
0.0819311,0.0553158,0,320.298
0.0809507,0.0566224,0,319.775
0.0934438,0.0607737,0,322.252
0.0853093,0.0770936,0,314.877
0.0915783,0.0661518,0,320.124
0.0206607,-0.0432479,0,300.0
0.0179555,-0.0415003,0,300.0
0.0211202,-0.0414014,0,300.0
0.0978138,0.0542971,0,324.499
0.0949897,0.0509644,0,325.494
0.0974103,0.0448012,0,327.79
0.0983114,0.0464774,0,327.258
0.096323,0.0429485,0,328.545
0.0964352,0.0446843,0,327.531
0.10485,0.0469823,0,326.736
0.105483,0.0494286,0,325.999
0.107082,0.0470208,0,327.06
0.106096,0.0456144,0,327.428
0.10214,0.0394459,0,330.26
0.103182,0.0378228,0,331.069
0.0940297,-0.0276321,0,300.03
0.0938848,-0.027166,0,300.107
0.0937636,-0.0277915,0,300.028
0.0947403,-0.027444,0,300.037
0.0275559,-0.029802,0,300.012
0.0303661,-0.0308816,0,300.011
0.0367959,-0.0226756,0,300.093
0.0322002,-0.0238755,0,300.071
0.0361629,-0.0291415,0,300.018
0.0300891,-0.0335104,0,300.001
0.0365758,-0.0335024,0,300.001
0.0260357,-0.0257101,0,300.027
0.0240671,-0.0262836,0,300.022
0.0255878,-0.0369369,0,300.0
0.020055,-0.0391207,0,300.002
0.120271,-0.0610936,0,300.0
0.123748,-0.0607168,0,300.0
0.127156,-0.0519451,0,300.0
0.118454,-0.05485,0,300.0
0.122466,-0.0651798,0,300.0
0.12517,-0.0641049,0,300.0
0.133261,-0.0597049,0,300.0
0.113503,-0.0594983,0,300.0
0.11286,-0.0637306,0,300.0
0.125945,-0.0672688,0,300.0
0.129877,-0.068449,0,300.0
0.12198,-0.0667091,0,300.0
0.113345,-0.0657315,0,300.0
0.109678,-0.0734096,0,300.0
0.109694,-0.0736091,0,300.0
0.109965,-0.0733998,0,300.0
0.121314,-0.0731696,0,300.0
0.129179,-0.0702662,0,300.0
0.361676,0.052343,0,300.0
0.364014,0.0536559,0,300.0
0.361615,0.0576799,0,300.0
0.360063,0.0652428,0,300.0
0.367924,0.0651842,0,300.0
0.364006,0.0680072,0,300.0
0.356211,0.0615102,0,300.0
0.353721,0.0538885,0,300.0
0.350886,0.0582812,0,300.0
0.3593,0.0695623,0,300.0
0.362554,0.0753182,0,300.0
0.357463,0.0770895,0,300.0
0.351869,0.0744801,0,300.0
0.356291,0.065751,0,300.0
0.360026,0.144596,0,300.0
0.352017,0.154311,0,300.0
0.357825,0.143467,0,300.0
0.360976,0.145235,0,300.0
0.360619,0.143876,0,300.0
0.000292292,0.202824,0,300.0
0.000736087,0.199316,0,300.0
0.00487882,0.199299,0,300.0
-0.00129796,0.201465,0,300.0
0.00469171,0.207475,0,300.0
-0.00577743,0.209718,0,300.0
-0.0059686,0.20993,0,300.0
-0.00616892,0.209747,0,300.0
-0.00604065,0.21,0,300.0
-0.00588962,0.21,0,300.0
0.304875,-0.0790398,0,300.0
0.305281,-0.0795089,0,300.0
0.305608,-0.0791709,0,300.0
0.3052,-0.0773179,0,300.0
0.295405,-0.0745567,0,300.0
0.30096,-0.0695492,0,300.0
0.292771,-0.0661934,0,300.0
0.291441,-0.0736701,0,300.0
0.298182,-0.0800595,0,300.0
0.299305,-0.0828198,0,300.0
0.291531,-0.0795623,0,300.0
0.294207,-0.0825584,0,300.0
-0.0187188,0.209877,0,300.0
-0.0185052,0.21,0,300.0
-0.0188519,0.21,0,300.0
-0.0185171,0.209532,0,300.0
-0.0191859,0.209362,0,300.0
0.245355,-0.0386613,0,300.0
0.252299,-0.0396858,0,300.0
0.247341,-0.0307508,0,300.0
0.240097,-0.0455802,0,300.0
0.248569,-0.0439544,0,300.0
0.247786,-0.0541702,0,300.0
0.249156,-0.0569711,0,300.0
0.251376,-0.0510686,0,300.0
0.240947,-0.0350504,0,300.0
0.235557,-0.0432038,0,300.0
0.23574,-0.0492008,0,300.0
0.246124,-0.0565348,0,300.0
-0.185922,0.116495,0,300.0
-0.181985,0.118487,0,300.0
-0.184681,0.122815,0,300.0
-0.19,0.118845,0,300.0
-0.19,0.126162,0,300.0
-0.179888,0.123383,0,300.0
-0.182053,0.115161,0,300.0
-0.174383,0.122017,0,300.0
-0.178714,0.116569,0,300.0
-0.173763,0.12638,0,300.0
-0.181959,0.132064,0,300.0
-0.182217,0.131836,0,300.0
-0.182223,0.132093,0,300.0
-0.182607,0.131883,0,300.0
-0.173912,0.110257,0,300.0
-0.181542,0.112617,0,300.0
-0.181611,0.104266,0,300.0
-0.173785,0.109116,0,300.0
-0.184912,0.105186,0,300.0
-0.184458,0.11328,0,300.0
-0.18475,0.102136,0,300.0
-0.179494,0.100737,0,300.0
0.368624,-0.0868433,0,300.0
0.372508,-0.0834934,0,300.0
0.365966,-0.0821028,0,300.0
0.363011,-0.0855727,0,300.0
0.372512,-0.0893829,0,300.0
0.37211,-0.0790348,0,300.0
0.36726,-0.0780733,0,300.0
0.371467,-0.07543,0,300.0
0.365079,-0.09,0,300.0
0.372283,-0.09,0,300.0
0.376514,-0.0770695,0,300.0
0.377834,-0.0796042,0,300.0
0.375541,-0.0862023,0,300.0
0.38,-0.0812947,0,300.0
0.372919,-0.09,0,300.0
0.38,-0.09,0,300.0
0.371405,-0.0474543,0,300.0
0.371449,-0.0483001,0,300.0
0.372411,-0.048748,0,300.0
0.371456,-0.0487877,0,300.0
0.371036,-0.0482941,0,300.0
0.354828,0.202794,0,300.0
0.337826,0.201711,0,300.0
0.338747,0.20121,0,300.0
0.335617,0.206828,0,300.0
0.346506,0.21,0,300.0
0.336874,0.21,0,300.0
0.343667,0.21,0,300.0
-0.167416,0.120215,0,300.0
-0.167181,0.124864,0,300.0
-0.173237,0.110496,0,300.0
-0.173008,0.109853,0,300.0
-0.170392,0.130891,0,300.0
0.0365454,0.0547743,0,314.802
0.0381611,0.054781,0,316.233
0.0376856,0.0554481,0,315.454
0.0303468,0.0463528,0,311.554
0.0352854,0.0458426,0,317.302
0.0334817,0.0490723,0,314.533
0.0282233,0.0513977,0,308.02
0.0237745,0.0461926,0,309.365
0.0243156,0.0437943,0,310.882
0.0289981,0.0571849,0,305.951
0.0254721,0.0521994,0,306.619
0.0303783,0.0603251,0,305.204
0.0282068,0.06174,0,304.183
0.0216196,0.0593595,0,303.088
0.0221036,0.0438738,0,310.104
0.0163489,0.0528385,0,303.995
0.0193526,0.0474665,0,307.584
-0.181446,-0.09,0,300.0
-0.181983,-0.0887131,0,300.0
-0.19,-0.0826204,0,300.0
-0.19,-0.09,0,300.0
0.0565102,0.03,0,340.087
0.049,0.0375,0,340.051
0.049,0.03,0,340.073
0.38,-0.0506613,0,300.0
0.38,-0.0443534,0,300.0
0.38,-0.0554294,0,300.0
0.0360474,0.03,0,340.074
0.0432446,0.0390985,0,335.003
0.046,0.0375,0,340.045
0.046,0.04,0,340.038
0.046,0.03,0,340.065
0.041194,0.0347065,0,331.266
0.110881,0.03,0,340.099
0.110003,0.0309258,0,339.008
0.109327,0.03,0,340.1
0.0498249,0.0393963,0,339.685
0.049,0.04,0,340.043
0.058542,0.0308832,0,339.701
0.0592222,0.03,0,340.092
-0.166515,0.207598,0,300.0
-0.164448,0.21,0,300.0
-0.165953,0.21,0,300.0
-0.167749,0.21,0,300.0
0.0384922,0.0372107,0,326.568
-0.19,-0.0793089,0,300.0
-0.186666,-0.0790017,0,300.0
-0.19,-0.0759186,0,300.0
0.146751,0.041257,0,333.564
0.144,0.045,0,340.031
0.144,0.04,0,340.043
-0.180938,-0.0896807,0,300.0
-0.181909,-0.0802955,0,300.0
-0.18085,-0.09,0,300.0
-0.1797,-0.09,0,300.0
0.372728,0.18557,0,300.0
0.38,0.179634,0,300.0
0.38,0.186708,0,300.0
0.38,0.191342,0,300.0
0.373223,0.186635,0,300.0
0.1555,0.03,0,340.076
0.154532,0.0319355,0,336.082
0.151667,0.03,0,340.074
0.137865,0.0403285,0,338.564
0.141,0.04,0,340.045
0.141,0.045,0,340.034
-0.184153,0.204153,0,300.0
-0.19,0.201295,0,300.0
-0.19,0.198644,0,300.0
-0.179408,0.21,0,300.0
-0.180213,0.21,0,300.0
-0.19,0.21,0,300.0
0.049,0.05,0,340.019
0.049,0.045,0,340.031
0.0503368,0.0489593,0,338.911
0.135697,0.03,0,340.092
0.134498,0.0350018,0,338.046
0.13248,0.03,0,340.097
0.134759,0.0356358,0,337.887
0.134433,0.0358724,0,337.702
0.133906,0.0351211,0,337.997
0.126606,0.03,0,340.098
0.141,0.03,0,340.079
0.134861,0.0352979,0,337.924
0.141,0.0375,0,340.053
0.134587,0.035541,0,337.834
0.134545,0.0354055,0,337.881
0.38,0.199309,0,300.0
0.38,0.20262,0,300.0
0.377506,0.200983,0,300.0
0.38,0.21,0,300.0
0.376389,0.206125,0,300.0
0.373077,0.21,0,300.0
0.38,-0.0786441,0,300.0
0.182333,0.03,0,340.057
0.19,0.03,0,340.049
0.1854,0.0349549,0,323.042
0.180143,0.0335392,0,327.909
0.1785,0.03,0,340.061
-0.0209002,0.21,0,300.0
-0.0297857,0.21,0,300.0
-0.0251634,0.204686,0,300.0
-0.0844896,0.21,0,300.0
-0.0791892,0.205901,0,300.0
-0.0766692,0.21,0,300.0
0.228955,0.202074,0,300.0
0.232169,0.21,0,300.0
0.223394,0.21,0,300.0
0.229173,-0.09,0,300.0
0.231386,-0.09,0,300.0
0.230315,-0.0873779,0,300.0
0.235334,-0.09,0,300.0
0.209672,-0.09,0,300.0
0.207738,-0.0871681,0,300.0
0.204916,-0.09,0,300.0
0.190646,0.00960652,0,337.457
0.19,0.0100876,0,340.048
0.19,0.00857143,0,340.047
0.0470696,0.0659192,0,322.028
0.0475,0.06,0,340.006
0.049,0.06,0,340.007
0.0476089,0.0659192,0,322.028
0.046,0.06,0,340.004
0.14627,-0.09,0,300.0
0.142783,-0.0867424,0,300.0
0.139298,-0.09,0,300.0
0.172253,0.21,0,300.0
0.38,0.0866621,0,300.0
0.38,0.0903513,0,300.0
0.375387,0.0878365,0,300.0
0.374162,0.0847655,0,300.0
0.38,0.0812687,0,300.0
0.38,0.0419914,0,300.0
0.38,0.0475,0,300.0
0.377591,0.0428813,0,300.0
-0.0611756,-0.09,0,300.0
-0.0590415,-0.09,0,300.0
-0.0607264,-0.0894575,0,300.0
-0.0232202,-0.0896249,0,300.0
-0.0233881,-0.09,0,300.0
-0.0230338,-0.09,0,300.0
0.00977201,0.0,0,340.057
0.010249,-0.000697928,0,337.395
0.0111171,0.0,0,340.057
0.0160458,-0.00530481,0,319.824
0.020905,0.0,0,340.064
0.0317598,-0.0820947,0,300.0
0.0275112,-0.09,0,300.0
0.0349441,-0.09,0,300.0
0.119299,-0.09,0,300.0
0.119114,-0.0892674,0,300.0
0.118031,-0.09,0,300.0
0.12005,-0.09,0,300.0
0.0580555,0.0,0,340.083
0.0590389,-0.000796747,0,337.344
0.059375,0.0,0,340.084
0.0557492,-0.09,0,300.0
0.0557413,-0.0899909,0,300.0
0.0557311,-0.09,0,300.0
0.0557948,-0.09,0,300.0
0.0557608,-0.0899826,0,300.0
0.0462684,-0.00647666,0,316.181
0.0475,0.0,0,340.077
0.0388637,0.0,0,340.071
0.0590669,-0.00784533,0,312.817
0.0538011,-0.00760027,0,313.917
0.0510245,-0.0048061,0,323.526
0.047348,-0.00770605,0,311.918
0.0463473,-0.00760041,0,312.089
0.136647,-0.09,0,300.0
0.134087,-0.085939,0,300.0
0.130882,-0.0841559,0,300.0
0.133233,-0.09,0,300.0
0.13363,-0.082309,0,300.0
0.129204,-0.09,0,300.0
0.12249,-0.0879568,0,300.0
0.103602,-0.09,0,300.0
0.1008,-0.0851074,0,300.0
0.0984691,-0.09,0,300.0
0.11331,-0.082374,0,300.0
0.107644,-0.0818958,0,300.0
0.110833,-0.0851516,0,300.0
0.109344,-0.09,0,300.0
0.1308,-0.082294,0,300.0
0.107676,-0.0876826,0,300.0
0.103035,-0.0816691,0,300.0
0.0874443,-0.09,0,300.0
0.0861794,-0.0872507,0,300.0
0.0845712,-0.09,0,300.0
0.105556,0.0,0,340.095
-0.0856812,-0.0862136,0,300.0
-0.0889916,-0.09,0,300.0
-0.0822936,-0.09,0,300.0
-0.0804769,-0.0860925,0,300.0
-0.0790361,-0.09,0,300.0
-0.0752251,-0.09,0,300.0
0.138345,0.21,0,300.189
0.138616,0.209405,0,300.172
0.139086,0.21,0,300.167
0.136971,0.21,0,300.34
0.128237,0.208311,0,301.561
0.12985,0.21,0,301.116
0.124826,0.21,0,303.085
0.1425,0.06,0,340.011
0.142212,0.0658004,0,321.469
0.141,0.06,0,340.011
