0,342.135
0.005,342.084
0.01,342.026
0.015,341.969
0.02,341.915
0.025,341.862
0.03,341.812
0.035,341.764
0.04,341.718
0.045,341.674
0.05,341.632
0.055,341.592
0.06,341.554
0.065,341.518
0.07,341.484
0.075,341.453
0.08,341.423
0.085,341.396
0.09,341.37
0.095,341.347
0.1,341.335
0.1,341.335
0.1,341.345
0.1,341.362
0.1,341.377
0.1,341.39
0.1,341.402
0.1,341.411
0.1,341.418
0.1,341.423
0.1,341.426
0.1,341.427
0.1,341.426
0.1,341.423
0.1,341.418
0.1,341.411
0.1,341.402
0.1,341.39
0.1,341.377
0.1,341.362
0.1,341.345
0.1,341.335
0.1,341.335
0.095,341.347
0.09,341.37
0.085,341.396
0.08,341.423
0.075,341.453
0.07,341.484
0.065,341.518
0.06,341.554
0.055,341.592
0.05,341.632
0.045,341.674
0.04,341.718
0.035,341.764
0.03,341.812
0.025,341.862
0.02,341.915
0.015,341.969
0.01,342.026
0.005,342.084
0,342.135
0,342.135
0,342.165
0,342.182
0,342.198
0,342.211
0,342.223
0,342.232
0,342.239
0,342.244
0,342.247
0,342.249
0,342.247
0,342.244
0,342.239
0,342.232
0,342.223
0,342.211
0,342.198
0,342.182
0,342.165
0,342.135
0.055,341.695
0.05,341.735
0.05,341.734
0.055,341.694
0.045,341.777
0.045,341.776
0.05,341.734
0.055,341.694
0.045,341.776
0.06,341.656
0.06,341.657
0.06,341.656
0.055,341.691
0.05,341.731
0.045,341.773
0.04,341.82
0.04,341.821
0.04,341.82
0.05,341.731
0.055,341.691
0.045,341.773
0.06,341.653
0.06,341.653
0.04,341.817
0.04,341.817
0.065,341.62
0.065,341.621
0.065,341.617
0.055,341.685
0.05,341.725
0.06,341.647
0.065,341.62
0.065,341.617
0.035,341.866
0.035,341.867
0.035,341.863
0.045,341.767
0.04,341.812
0.045,341.767
0.05,341.725
0.04,341.812
0.035,341.866
0.035,341.863
0.06,341.647
0.055,341.685
0.065,341.612
0.065,341.612
0.035,341.858
0.035,341.858
0.055,341.678
0.06,341.64
0.065,341.604
0.07,341.578
0.07,341.583
0.07,341.586
0.07,341.587
0.07,341.586
0.07,341.583
0.07,341.578
0.065,341.604
0.06,341.64
0.055,341.678
0.05,341.718
0.045,341.76
0.04,341.804
0.035,341.851
0.03,341.906
0.03,341.911
0.03,341.914
0.03,341.915
0.03,341.914
0.03,341.911
0.03,341.906
0.035,341.851
0.04,341.804
0.045,341.76
0.05,341.718
0.07,341.571
0.07,341.571
0.03,341.899
0.03,341.899
0.075,341.546
0.075,341.551
0.075,341.554
0.075,341.555
0.075,341.554
0.075,341.551
0.075,341.539
0.065,341.595
0.06,341.631
0.07,341.561
0.075,341.539
0.075,341.546
0.055,341.669
0.05,341.709
0.045,341.751
0.04,341.795
0.025,341.956
0.025,341.962
0.025,341.949
0.035,341.841
0.03,341.89
0.025,341.965
0.025,341.966
0.025,341.965
0.025,341.962
0.035,341.841
0.04,341.795
