X,Y,Temperature
0.0607505,0.0736508,314.147
0.0705259,0.0610522,324.573
0.0725652,0.0583821,326.419
0.0697919,0.057771,326.866
0.0682673,0.0776725,312.494
-0.15939,0.105903,300
-0.160534,0.105791,300
-0.159463,0.10524,300
-0.159772,0.107171,300
-0.158417,0.105922,300
-0.100803,-0.0390411,300
-0.0915854,-0.0471691,300
-0.0888612,-0.041583,300
-0.0945909,-0.0357022,300
-0.105353,-0.0494388,300
-0.103118,-0.05104,300
-0.104176,-0.0425959,300
-0.102359,-0.0365578,300
-0.103231,-0.0382714,300
-0.0985359,-0.0248829,300
-0.104767,-0.0348299,300
-0.106987,-0.0230912,300
-0.107257,-0.0492175,300
-0.115136,-0.0327332,300
-0.115191,-0.0351239,300
-0.112923,-0.0395007,300
0.0428879,0.0836926,302.733
0.0437351,0.0846337,302.325
0.0424132,0.0852442,301.906
0.04796,0.086507,302.651
0.0467721,0.0800855,305.648
0.1672,-0.0534864,300
0.163808,-0.0484581,300
0.159677,-0.0561896,300
0.163416,-0.0609301,300
0.16748,-0.0633273,300
0.169021,-0.0614134,300
0.158169,-0.0471267,300
0.165577,-0.0635147,300
0.157404,-0.0594651,300
0.158291,-0.0712842,300
0.163159,-0.0688436,300
0.146579,-0.0694975,300
0.153115,-0.0543123,300
0.15025,-0.0576818,300
-0.00127593,-0.00659848,305.594
0,0,339.907
-0.00464916,-0.00638627,303.02
0.000238476,-0.0119796,300.722
0.00454131,-0.00665234,308.938
0.00895086,-0.00186601,330.421
0.0118936,-0.00218509,330.87
0.00952368,-0.00745617,308.656
0.011398,0,339.923
0.0015766,-0.0121272,301.347
0.159845,0.0595448,305.701
0.168723,0.0616265,303.076
0.162039,0.0634078,304.068
0.162786,0.0564741,305.47
0.158219,0.0625774,305.254
0.160322,0.0577312,306.14
0.157123,0.0580725,308.993
-0.00988057,-0.0569879,300
-0.0101824,-0.055109,300
-0.0119945,-0.0562404,300
-0.0088035,-0.0551473,300
-0.0115251,-0.0528035,300
0.114552,-0.0613277,300
0.125916,-0.0608747,300
0.121272,-0.0512169,300
0.115197,-0.0582088,300
0.129733,-0.0565754,300
0.118777,-0.0477723,300
0.120349,-0.0480833,300
0.129914,-0.0616445,300
0.124922,-0.0663308,300
0.13115,-0.0532032,300
0.115205,-0.0625108,300
0.123458,-0.0708473,300
0.13473,-0.0560773,300
0.138934,-0.0621963,300
0.126778,-0.0713684,300
0.144,0.06,339.872
0.150375,0.0645344,312.349
0.147356,0.065361,314.853
0.150473,0.070644,307.424
0.153659,0.065731,308.144
0.0752861,-0.0206504,300.673
0.0800157,-0.0239395,300.166
0.083249,-0.0186577,301.722
0.0791778,-0.0164063,302.012
0.090065,-0.0233226,300.245
0.0835155,-0.0282835,300.106
0.0902388,-0.0235573,300.242
0.0782486,-0.0314179,300.012
0.0765055,-0.0293819,300.04
0.0849429,-0.0148651,302.592
0.0901398,-0.0229861,300.345
0.0880024,-0.0334146,300.008
-0.18198,0.0777366,300
-0.181891,0.0818789,300
-0.184681,0.08054,300
-0.17719,0.08248,300
-0.19,0.0838995,300
-0.185797,0.0848027,300
-0.182043,0.0879183,300
-0.18598,0.091782,300
-0.19,0.0894643,300
-0.181884,0.0932661,300
-0.177352,0.0877904,300
-0.182432,0.192561,300
-0.182569,0.190199,300
-0.180714,0.19098,300
-0.180816,0.194454,300
-0.172806,0.195656,300
-0.172374,0.196459,300
-0.172284,0.195717,300
-0.180421,0.202655,300
-0.182658,0.200922,300
-0.18266,0.202509,300
-0.183871,0.202297,300
-0.188358,0.196885,300
-0.19,0.196367,300
-0.18375,0.192485,300
-0.19,0.198454,300
-0.0390524,0.100945,300
-0.0323256,0.0951669,300
-0.0331297,0.109202,300
-0.0314231,0.130381,300
-0.0315756,0.11607,300
-0.0262693,0.127861,300
-0.03567,0.125454,300
-0.0356436,0.114014,300
-0.0466499,0.12093,300
-0.0432662,0.111269,300
-0.0901624,0.091474,300
-0.0986518,0.0966779,300
-0.10132,0.083557,300
-0.100051,0.0829507,300
-0.106479,0.099499,300
-0.0985328,0.105045,300
-0.0891358,0.0851838,300
-0.0867632,0.100165,300
-0.0799213,0.106563,300
-0.0884166,0.109178,300
-0.0727214,0.0911553,300
0.262485,0.100803,300
0.270846,0.114218,300
0.258157,0.112061,300
0.266292,0.124205,300
0.2496,0.114322,300
0.246676,0.12304,300
0.239949,0.116176,300
0.257004,0.103078,300
0.258007,0.124721,300
0.23771,0.105741,300
0.24622,0.104524,300
