X,Y,Temperature
0.06,0.06,325.402
0.065,0.06,325.341
0.07,0.06,325.256
0.075,0.06,325.146
0.08,0.06,325.012
0.085,0.06,324.853
0.09,0.06,324.671
0.095,0.06,324.464
0.1,0.06,324.234
-0.0,0.065,323.697
0.005,0.065,323.923
0.01,0.065,324.125
0.015,0.065,324.303
0.02,0.065,324.458
0.025,0.065,324.59
0.03,0.065,324.697
0.035,0.065,324.781
0.04,0.065,324.841
0.045,0.065,324.877
0.05,0.065,324.889
0.055,0.065,324.877
0.06,0.065,324.841
0.065,0.065,324.781
0.07,0.065,324.697
0.075,0.065,324.59
0.08,0.065,324.458
0.085,0.065,324.303
0.09,0.065,324.125
0.095,0.065,323.923
0.1,0.065,323.697
-0.0,0.07,323.207
0.005,0.07,323.427
0.01,0.07,323.625
0.015,0.07,323.8
0.02,0.07,323.952
0.025,0.07,324.081
0.03,0.07,324.187
0.035,0.07,324.269
0.04,0.07,324.327
0.045,0.07,324.363
0.05,0.07,324.374
0.055,0.07,324.363
0.06,0.07,324.327
0.065,0.07,324.269
0.07,0.07,324.187
0.075,0.07,324.081
0.08,0.07,323.952
0.085,0.07,323.8
0.09,0.07,323.625
0.095,0.07,323.427
0.1,0.07,323.207
-0.0,0.075,322.761
0.005,0.075,322.977
0.01,0.075,323.172
0.015,0.075,323.343
0.02,0.075,323.493
0.025,0.075,323.619
0.03,0.075,323.722
0.035,0.075,323.803
0.04,0.075,323.861
0.045,0.075,323.895
0.05,0.075,323.907
0.055,0.075,323.895
0.06,0.075,323.861
0.065,0.075,323.803
0.07,0.075,323.722
0.075,0.075,323.619
0.08,0.075,323.493
0.085,0.075,323.343
0.09,0.075,323.172
0.095,0.075,322.977
0.1,0.075,322.761
-0.0,0.08,322.359
0.005,0.08,322.572
0.01,0.08,322.763
0.015,0.08,322.932
0.02,0.08,323.078
0.025,0.08,323.202
0.03,0.08,323.304
0.035,0.08,323.383
0.04,0.08,323.44
0.045,0.08,323.474
0.05,0.08,323.485
0.055,0.08,323.474
0.06,0.08,323.44
0.065,0.08,323.383
0.07,0.08,323.304
0.075,0.08,323.202
0.08,0.08,323.078
0.085,0.08,322.932
0.09,0.08,322.763
0.095,0.08,322.572
0.1,0.08,322.359
-0.0,0.085,322.001
0.005,0.085,322.21
0.01,0.085,322.398
0.015,0.085,322.564
0.02,0.085,322.708
0.025,0.085,322.831
0.03,0.085,322.931
0.035,0.085,323.009
0.04,0.085,323.064
0.045,0.085,323.098
0.05,0.085,323.109
0.055,0.085,323.098
0.06,0.085,323.064
0.065,0.085,323.009
0.07,0.085,322.931
0.075,0.085,322.831
0.08,0.085,322.708
0.085,0.085,322.564
0.09,0.085,322.398
0.095,0.085,322.21
0.1,0.085,322.001
-0.0,0.09,321.685
0.005,0.09,321.892
0.01,0.09,322.077
0.015,0.09,322.24
0.02,0.09,322.382
0.025,0.09,322.503
0.03,0.09,322.602
0.035,0.09,322.679
0.04,0.09,322.734
0.045,0.09,322.767
0.05,0.09,322.778
0.055,0.09,322.767
0.06,0.09,322.734
0.065,0.09,322.679
0.07,0.09,322.602
0.075,0.09,322.503
0.08,0.09,322.382
0.085,0.09,322.24
0.09,0.09,322.077
0.095,0.09,321.892
0.1,0.09,321.685
-0.0,0.095,321.411
0.005,0.095,321.615
0.01,0.095,321.798
0.015,0.095,321.96
0.02,0.095,322.1
0.025,0.095,322.219
0.03,0.095,322.316
0.035,0.095,322.392
0.04,0.095,322.447
0.045,0.095,322.479
0.05,0.095,322.49
0.055,0.095,322.479
0.06,0.095,322.447
0.065,0.095,322.392
0.07,0.095,322.316
0.075,0.095,322.219
0.08,0.095,322.1
0.085,0.095,321.96
0.09,0.095,321.798
0.095,0.095,321.615
0.1,0.095,321.411
-0.0,0.1,321.285
0.005,0.1,321.381
0.01,0.1,321.561
0.015,0.1,321.721
0.02,0.1,321.86
0.025,0.1,321.978
0.03,0.1,322.074
0.035,0.1,322.149
0.04,0.1,322.203
0.045,0.1,322.235
0.05,0.1,322.246
0.055,0.1,322.235
0.06,0.1,322.203
0.065,0.1,322.149
0.07,0.1,322.074
0.075,0.1,321.978
0.08,0.1,321.86
0.085,0.1,321.721
0.09,0.1,321.561
0.095,0.1,321.381
0.1,0.1,321.285
