X,Y,Z,Temperature
0.38,0.00509784,175,300
0.38,0.00256693,175,300
0.285607,-0.09,175,300
0.287279,-0.09,175,300
0.286406,-0.0884049,175,300
-0.0515088,-0.083479,175,300
-0.0534375,-0.0832402,175,300
-0.0505319,-0.09,175,300
-0.045632,-0.09,175,300
0.0508623,-0.00687826,175,316.494
0.0580555,0,175,340.025
0.0475,0,175,340.02
0.0461428,-0.09,175,300
0.0413899,-0.0868525,175,300
0.0385504,-0.09,175,300
0.0201564,-0.00743303,175,312.286
0.0214337,-0.00645817,175,315.923
0.0166548,0,175,340.005
0.0128929,0,175,340.003
0.0244574,0,175,340.008
0.0140452,-0.09,175,300
0.0152018,-0.0867359,175,300
0.00852755,-0.09,175,300
0.0186565,-0.09,175,300
0.0354195,0.21,175,300.011
0.0374335,0.207142,175,300.013
0.0384577,0.21,175,300.028
0.0455831,0.209071,175,300.118
0.0463463,0.21,175,300.128
0.00433143,0.205217,175,300
0.0071485,0.21,175,300
0.00215624,0.21,175,300
0.0733949,0.209401,175,309.668
0.0736316,0.21,175,309.848
0.0643643,0.21,175,304.085
0.0658521,0.205707,175,304.775
0.0738755,0.21,175,309.999
0.160488,-0.0888077,175,300
0.160022,-0.09,175,300
0.169612,-0.09,175,300
0.168765,-0.0880764,175,300
0.170486,-0.09,175,300
0.164385,-0.0835417,175,300
0.159531,-0.09,175,300
0.15818,0,175,340.011
0.16295,-0.00477531,175,323.028
0.165543,0,175,340.008
0.139936,-0.0899001,175,300
0.139876,-0.09,175,300
0.140738,-0.09,175,300
0.23734,-0.0841757,175,300
0.233892,-0.0848733,175,300
0.232921,-0.09,175,300
0.240383,-0.09,175,300
0.229999,-0.09,175,300
0.210261,-0.09,175,300
0.215226,-0.09,175,300
0.211103,-0.0888371,175,300
0.273125,0.21,175,300
0.269807,0.21,175,300
0.272199,0.207791,175,300
0.129826,-0.09,175,300
0.126948,-0.0840678,175,300
0.119691,-0.0886241,175,300
0.119222,-0.09,175,300
0.106875,0,175,340.033
0.112165,0.21,175,309.559
0.11742,0.202392,175,305.631
0.114615,0.21,175,307.822
0.120456,0.21,175,304.416
0.117805,0.20232,175,305.402
0.117732,0.202008,175,305.43
0.0880799,0.21,175,316.679
0.0911227,0.207053,175,317.396
0.0933243,0.21,175,317.333
0.197707,0.207547,175,300
0.20032,0.21,175,300
0.194204,0.21,175,300
0.37525,0.107091,175,300
0.38,0.099759,175,300
0.38,0.107717,175,300
0.38,0.113668,175,300
0.23309,0.21,175,300
0.231958,0.21,175,300
0.232306,0.209381,175,300
0.201402,0.201758,175,300
0.26125,0.21,175,300
0.252965,0.21,175,300
0.258572,0.203811,175,300
0.249375,0.21,175,300
0.256954,0.20292,175,300
0.280938,0.203181,175,300
0.285,0.21,175,300
0.276338,0.21,175,300
0.279854,0.202613,175,300
0.278949,0.202018,175,300
0.238865,0.21,175,300
0.241795,0.203898,175,300
0.246213,0.21,175,300
0.241991,0.203778,175,300
0.241792,0.203674,175,300
0.233185,0.202055,175,300
-0.0147847,-0.0868366,175,300
-0.0110753,-0.09,175,300
-0.00837728,-0.09,175,300
-0.0112636,-0.0835984,175,300
-0.0161054,-0.09,175,300
0.179768,-0.09,175,300
0.201618,-0.09,175,300
0.203587,-0.09,175,300
0.201992,-0.089332,175,300
0.20128,-0.09,175,300
0.206082,-0.0828119,175,300
0.202083,-0.0823692,175,300
0.209605,-0.0891892,175,300
0.20986,-0.0823264,175,300
0.227689,-0.0872644,175,300
0.220001,-0.0886481,175,300
0.220359,-0.09,175,300
0.219242,-0.09,175,300
0.219842,-0.0819233,175,300
0.254677,-0.0850276,175,300
0.251497,-0.09,175,300
0.257587,-0.09,175,300
0.273052,-0.0891236,175,300
0.272117,-0.09,175,300
0.224435,-0.0822455,175,300
0.233983,-0.0819824,175,300
-0.0284011,0.202317,175,300
-0.022561,0.21,175,300
-0.0317869,0.21,175,300
-0.0289918,0.202425,175,300
-0.0358303,0.21,175,300
0.150072,-0.0893077,175,300
0.14967,-0.09,175,300
0.150245,-0.09,175,300
0.159216,-0.0893694,175,300
0.148417,-0.0824369,175,300
0.144457,-0.0827557,175,300
0.149368,-0.0895974,175,300
0.139764,-0.09,175,300
0.139843,-0.089965,175,300
0.151136,0,175,340.015
0.153286,-0.00231765,175,331.854
0.154375,0,175,340.013
0.173768,-0.0847056,175,300
0.168312,-0.0822771,175,300
0.162874,-0.0821083,175,300
0.154905,-0.0823174,175,300
0.0835835,-0.09,175,300
0.0940785,-0.09,175,300
0.0905996,-0.0864997,175,300
0.0604546,0,175,340.026
0.059375,0,175,340.025
0.0597423,-0.00085877,175,337.281
-0.0755266,-0.09,175,300
-0.0819416,-0.0884832,175,300
-0.0816053,-0.09,175,300
-0.0830348,-0.09,175,300
-0.102946,-0.087917,175,300
-0.104728,-0.09,175,300
-0.0998897,-0.09,175,300
-0.118488,-0.09,175,300
-0.115718,-0.09,175,300
-0.116733,-0.0888355,175,300
-0.095045,-0.09,175,300
-0.0921592,-0.09,175,300
-0.0966959,-0.0858421,175,300
-0.0984038,-0.0821675,175,300
-0.111883,-0.082883,175,300
-0.111913,-0.09,175,300
-0.110589,-0.0814506,175,300
-0.110876,-0.0817086,175,300
-0.182272,0.0489472,175,300
-0.19,0.0521715,175,300
-0.19,0.0453671,175,300
-0.184168,0.0302375,175,300
-0.19,0.0323206,175,300
-0.19,0.0236958,175,300
-0.185212,0.0258006,175,300
-0.181858,0.0286633,175,300
-0.19,-0.00591389,175,300
-0.19,-0.00801105,175,300
-0.187912,-0.00705943,175,300
-0.19,-0.0153631,175,300
-0.186039,-0.0124343,175,300
-0.19,-0.0017471,175,300
7.49E-16,0.03,175,339.988
-0.00441247,0.0229776,175,322.572
5.06E-16,0.02,175,339.992
-0.00577903,0.00781139,175,317.582
0,0,175,339.985
2.53E-16,0.01,175,339.99
-0.00818051,0.0252839,175,307.264
0.155494,0.21,175,300.012
0.156876,0.207123,175,300.004
0.158123,0.21,175,300.004
0.161573,0.21,175,300.003
0.165944,0.205457,175,300
0.168268,0.21,175,300
0.163654,0.204285,175,300.001
0.161251,0.202634,175,300.002
0.164854,0.20273,175,300
0.054798,0.21,175,300.894
0.0564515,0.203189,175,301.16
0.0579842,0.204063,175,301.673
0.0618072,0.21,175,303.094
0.047447,0.21,175,300.212
0.0522237,0.205926,175,300.722
0.0795922,0.204698,175,313.631
0.08362,0.21,175,315.519
0.0742702,0.21,175,310.222
0.0740636,0.209647,175,310.131
0.0570475,0.202583,175,301.306
0.0672225,0.201968,175,305.321
0.056421,0.202591,175,301.161
0.0225282,0.21,175,300.001
0.0128737,0.21,175,300
0.0169168,0.201936,175,300
-0.00274512,0.203482,175,300
-0.00342975,0.202774,175,300
-0.00148947,0.202713,175,300
-0.00843985,0.20837,175,300
-0.00739248,0.21,175,300
0.0399936,0.202616,175,300.03
0.0554471,0.202584,175,301.099
0.0351357,0.202724,175,300.008
0.0271474,0.21,175,300.002
0.032024,0.206447,175,300.003
0.0310541,-0.09,175,300
0.0301245,-0.0890626,175,300
0.0221322,-0.0868643,175,300
0.0236983,-0.09,175,300
0.0226929,-0.0828129,175,300
0.0185056,-0.082815,175,300
0.0061121,-0.0878499,175,300
0.0034671,-0.09,175,300
0.00544722,-0.09,175,300
0.0119625,-0.0825933,175,300
0.0500001,-0.09,175,300
0.0479389,-0.0885416,175,300
0.0476194,-0.09,175,300
0.0320919,-0.0871293,175,300
0.0324581,-0.0815791,175,300
0.0348535,-0.0835519,175,300
0.0321045,-0.09,175,300
0.0507518,-0.0823192,175,300
0.0478981,-0.0818075,175,300
0.059375,-0.09,175,300
0.0570086,-0.0877419,175,300
0.0425537,-0.00590691,175,317.734
0.0388637,0,175,340.016
0.0410104,-0.00649501,175,315.515
0.035625,0,175,340.015
0.0590049,-0.000478364,175,338.276
0.0518958,-0.00830772,175,311.408
0.0535549,-0.00850993,175,311.243
-0.0119794,-0.0817891,175,300
-0.0667782,-0.0840835,175,300
-0.0706563,-0.09,175,300
-0.0610375,-0.09,175,300
-0.0645537,-0.0826564,175,300
-0.0624207,-0.0818488,175,300
-0.0649736,-0.0818779,175,300
-0.06516,-0.0820955,175,300
0.38,0.0876794,175,300
0.376079,0.0857665,175,300
0.38,0.0856098,175,300
0.375406,0.080822,175,300
0.38,0.0779105,175,300
0.371775,0.0827342,175,300
0.372479,0.0716219,175,300
0.373927,0.0722309,175,300
0.373665,0.070405,175,300
0.38,0.0678285,175,300
0.38,0.0746329,175,300
0.38,0.0635664,175,300
0.37182,0.0850755,175,300
0.372565,0.0708653,175,300
0.38,0.0347418,175,300
0.375675,0.0334454,175,300
0.378115,0.0268215,175,300
0.38,0.0259308,175,300
0.377438,0.0387707,175,300
0.371385,0.0328103,175,300
0.38,0.0482545,175,300
0.38,0.0452782,175,300
0.38,0.0367105,175,300
0.19,0.01,175,339.995
0.197532,0.0142718,175,308.08
0.19,0.0155556,175,339.996
0.19775,0.0141966,175,307.112
0.197761,0.0144208,175,307.122
0.19,0.02,175,339.997
0.197625,0.0144937,175,307.685
0.192894,0.00722222,175,326.951
0.197452,0.00388039,175,306.371
0.372634,-0.00184485,175,300
0.372721,-0.00210904,175,300
0.38,-0.00919872,175,300
0.38,-0.00397678,175,300
0.372482,-0.00146435,175,300
0.379955,0.01504,175,300
0.38,0.0150514,175,300
0.372865,0.0163812,175,300
0.371768,0.00982057,175,300
0.38,0.0253646,175,300
0.379528,0.0249803,175,300
0.0984763,-0.00833348,175,312.645
0.0994531,-0.00716468,175,316.465
0.105556,0,175,340.033
0.106435,-0.00039344,175,338.69
0.121704,-0.00800928,175,312.835
-0.0778456,0.20627,175,300
-0.0816393,0.201913,175,300
-0.0762721,0.201545,175,300
-0.0754853,0.21,175,300
-0.0925296,0.202376,175,300
-0.0942731,0.21,175,300
-0.0922445,0.202154,175,300
-0.101065,0.21,175,300
-0.19,0.0852582,175,300
-0.184739,0.0900228,175,300
-0.19,0.0940692,175,300
-0.182792,0.0681823,175,300
-0.19,0.0717455,175,300
-0.19,0.0656289,175,300
-0.183078,0.0672503,175,300
-0.19,0.0614039,175,300
-0.18225,0.0680687,175,300
0.046,0.06,175,339.953
0.041846,0.0507823,175,327.381
0.046,0.05,175,339.964
0.046,0.045,175,339.974
0.023,0.03,175,340.005
0.0306666,0.03,175,340.011
0.0269247,0.0360567,175,322.222
0.0316865,0.037606,175,321.037
0.0285052,0.0364123,175,321.179
-0.174505,-0.0830586,175,300
-0.178797,-0.09,175,300
-0.174954,-0.0826379,175,300
-0.1749,-0.0825887,175,300
-0.180892,-0.09,175,300
-0.174927,-0.0825685,175,300
0.38,0.190469,175,300
0.377093,0.19174,175,300
0.38,0.184207,175,300
0.371978,0.201862,175,300
0.38,0.194454,175,300
0.372573,0.194192,175,300
0.37517,0.195599,175,300
0.363145,0.201112,175,300
0.366704,0.19798,175,300
0.357208,0.21,175,300
0.36157,0.202922,175,300
0.36104,0.21,175,300
-0.177352,0.206314,175,300
-0.173115,0.21,175,300
0.38,-0.017933,175,300
0.377076,-0.0209307,175,300
0.38,-0.022122,175,300
0.372198,-0.0636674,175,300
0.18443,0.0378921,175,311.527
0.136441,0.0476224,175,337.643
0.135251,0.0443924,175,337.042
0.141,0.045,175,339.981
0.134023,0.0410592,175,337.249
0.141,0.05,175,339.97
0.12673,0.0365647,175,336.463
0.1205,0.03,175,340.042
0.120935,0.03,175,340.042
0.127112,0.0369219,175,336.268
0.127134,0.0370052,175,336.253
0.127111,0.0369463,175,336.259
0.127091,0.0369363,175,336.261
-0.175113,0.202658,175,300
-0.182587,0.201206,175,300
-0.172214,0.209307,175,300
-0.171685,0.21,175,300
-0.19,-0.0479759,175,300
-0.19,-0.0529773,175,300
-0.18747,-0.0493712,175,300
-0.19,-0.0589333,175,300
-0.183988,-0.054398,175,300
-0.168239,-0.0893414,175,300
-0.162772,-0.0849041,175,300
-0.167505,-0.09,175,300
-0.158141,-0.09,175,300
-0.174908,-0.08257,175,300
-0.182945,0.200513,175,300
-0.19,0.191436,175,300
-0.189192,0.19197,175,300
-0.182352,0.194338,175,300
-0.182171,-0.0694732,175,300
-0.186854,-0.0693451,175,300
-0.19,-0.0704686,175,300
-0.19,-0.0642072,175,300
0.0279929,0.0373016,175,318.942
0.373263,-0.0817592,175,300
0.0539228,0.047794,175,337.343
0.049,0.05,175,339.971
0.0565399,0.0418914,175,336.99
0.0623696,0.0375013,175,337.331
0.0611259,0.0409716,175,336.534
0.0617831,0.034748,175,338.336
0.0664493,0.03,175,340.04
0.372867,0.1916,175,300
0.378846,0.181005,175,300
0.38,0.180182,175,300
0.0253332,0.0375145,175,317.758
0.0159315,0.0382848,175,314.138
0.01911,0.0347753,175,325.48
0.0115,0.03,175,339.997
0.0153334,0.03,175,340
0.0132965,0.0333226,175,329.894
0.144,0.06,175,339.957
0.093283,0.0344104,175,337.752
0.0906604,0.03,175,340.046
0.095,0.03,175,340.046
0.0999836,0.03,175,340.045
0.0961347,0.0363078,175,336.764
0.0748484,0.0370496,175,336.065
0.0713766,0.03,175,340.043
0.0695489,0.03,175,340.042
0.0748141,0.0370614,175,336.059
0.0748276,0.0370785,175,336.044
0.087442,0.0384345,175,335.598
0.0942426,0.0372625,175,336.365
-0.186531,0.180743,175,300
-0.187008,0.175239,175,300
-0.182182,0.177285,175,300
-0.19,0.17422,175,300
0.38,0.154328,175,300
0.371835,0.149645,175,300
0.38,0.145924,175,300
0.133131,0.0461114,175,335.939
0.38,0.178933,175,300
0.37846,0.177626,175,300
0.372008,0.168898,175,300
0.120252,0.0304688,175,339.717
0.120149,0.03,175,340.043
0.111781,0.0335503,175,337.576
-0.14283,0.21,175,300
-0.142872,0.209918,175,300
-0.142798,0.21,175,300
-0.150744,0.21,175,300
-0.149485,0.20524,175,300
-0.147071,0.202699,175,300
-0.160498,0.21,175,300
-0.14934,0.202685,175,300
-0.125969,0.21,175,300
-0.127511,0.21,175,300
-0.127075,0.208834,175,300
-0.129071,0.21,175,300
-0.143496,-0.0823879,175,300
-0.147342,-0.09,175,300
-0.137509,-0.09,175,300
-0.139007,-0.0874989,175,300
-0.132983,-0.0819088,175,300
-0.142377,-0.0818931,175,300
-0.126481,-0.09,175,300
-0.130702,-0.0849917,175,300
-0.120758,-0.0824234,175,300
-0.11149,-0.0815035,175,300
-0.123525,-0.0870593,175,300
-0.128179,-0.0822281,175,300
-0.154375,-0.09,175,300
-0.150025,-0.0866116,175,300
-0.143878,-0.0818912,175,300
-0.142785,0.209981,175,300
-0.142741,0.21,175,300
-0.15937,0.202673,175,300
-0.15234,0.202829,175,300
-0.161274,0.209587,175,300
-0.163766,0.21,175,300
-0.161435,0.21,175,300
-0.161154,0.21,175,300
0.127059,0.0369481,175,336.246
0.377364,0.157681,175,300
0.372472,0.159563,175,300
0.371456,0.151041,175,300
0.37219,0.163503,175,300
0.38,0.156581,175,300
0.338771,0.205747,175,300
0.340632,0.21,175,300
0.335506,0.21,175,300
0.348744,0.21,175,300
0.34187,0.202108,175,300
0.337896,0.201737,175,300
0.349606,0.209358,175,300
0.351607,0.21,175,300
0.349947,0.21,175,300
0.133322,0.0490389,175,334.491
0.37691,0.116025,175,300
0.371976,0.110742,175,300
0.38,0.116836,175,300
0.38,0.121747,175,300
0.37889,0.155743,175,300
0.371369,0.149941,175,300
0.38,0.141162,175,300
-0.19,0.159865,175,300
-0.186933,0.162668,175,300
-0.19,0.164036,175,300
0.0534747,0.0529915,175,335.335
0.049,0.06,175,339.958
0.331428,-0.09,175,300
0.325255,-0.09,175,300
0.3794,-0.0719968,175,300
0.373468,-0.0813826,175,300
0.35148,-0.0821854,175,300
0.351309,-0.0821891,175,300
0.351428,-0.0824361,175,300
0.35118,-0.0823884,175,300
0.347171,-0.09,175,300
0.350384,-0.09,175,300
0.35494,-0.09,175,300
-0.174888,-0.0825687,175,300
-0.164105,-0.0831342,175,300
-0.18209,-0.0526781,175,300
-0.19,-0.0469837,175,300
0.0575976,0.0461485,175,335.674
0.0563293,0.0532089,175,333.376
0.149238,0.0527647,175,323.881
0.151817,0.05402,175,315.948
0.152242,0.0491029,175,317.801
0.167,0.03,175,340.012
0.174602,0.03,175,340.006
0.169428,0.0353731,175,323.906
0.372042,-0.0595712,175,300
0.371576,-0.0217927,175,300
0.372607,-0.0267484,175,300
0.377635,-0.0237476,175,300
0.38,-0.026315,175,300
0.375822,-0.0291919,175,300
0.38,-0.0332393,175,300
0.38,-0.0440362,175,300
0.375822,-0.0460613,175,300
0.377633,-0.0520247,175,300
0.38,-0.0531352,175,300
0.372454,-0.0492213,175,300
0.373758,-0.0484372,175,300
0.141,0.06,175,339.958
0.138273,0.0528177,175,336.39
0.13424,0.0563773,175,331.423
0.0388216,0.0517099,175,317.969
-0.19,0.0564336,175,300
-0.185095,0.0586337,175,300
-0.182464,0.0591853,175,300
-0.184482,0.0560351,175,300
-0.102054,0.201937,175,300
-0.0928205,0.202147,175,300
-0.103292,0.207746,175,300
-0.103591,0.21,175,300
-0.107281,0.21,175,300
-0.0671546,0.21,175,300
-0.0690474,0.21,175,300
-0.0680579,0.20859,175,300
-0.0695326,0.202284,175,300
-0.0726899,0.207083,175,300
0.138516,-0.00746072,175,313.908
0.1425,0,175,340.019
0.131944,0,175,340.028
0.0870701,-0.0823726,175,300
0.0833139,-0.0896498,175,300
0.083125,-0.09,175,300
0.371616,0.0302131,175,300
0.371638,0.0072249,175,300
0.375279,0.0571348,175,300
0.38,0.0543711,175,300
0.38,0.0585961,175,300
0.375863,0.0527419,175,300
0.375667,0.0611766,175,300
0.372854,0.0592951,175,300
0.379673,0.0256321,175,300
0.372529,-0.00185803,175,300
0.311955,-0.0864437,175,300
0.308407,-0.09,175,300
0.314712,-0.09,175,300
0.321429,-0.09,175,300
0.31738,-0.087014,175,300
0.31532,-0.0830924,175,300
0.192622,0.022042,175,328.579
0.197946,0.0263212,175,306.815
0.197751,0.0146237,175,307.134
-0.0654127,-0.0818858,175,300
-0.0590349,-0.0879642,175,300
-0.0571284,-0.09,175,300
-0.0539633,-0.0818269,175,300
-0.0103327,-0.0819563,175,300
-0.00731037,-0.09,175,300
-0.00802198,-0.0894338,175,300
0.0633959,-0.00802421,175,313.302
0.0337826,-0.0815815,175,300
0.011398,0,175,340.002
0.0104574,-0.00295577,175,328.444
0.00627128,-0.00855662,175,307.22
0.0177695,-0.00821714,175,309.044
0.0200137,-0.00822762,175,309.236
0.000954481,-0.0823273,175,300
-0.000803349,-0.082276,175,300
-0.000984916,-0.0834837,175,300
-0.00406513,-0.0821231,175,300
-0.0024081,-0.09,175,300
-0.00510949,-0.0867412,175,300
0.0250309,0.21,175,300.001
0.0241439,0.208823,175,300.001
-0.0217334,0.209401,175,300
-0.0213388,0.21,175,300
-0.0282008,0.202012,175,300
0.046884,0.209549,175,300.139
0.0859495,0.205596,175,316.529
0.0876921,0.201925,175,317.048
0.0830554,0.20229,175,315.178
0.0693425,0.202014,175,306.703
0.0773641,0.202476,175,312.189
0.0471196,0.0671529,175,317.703
0.138764,0.21,175,300.353
0.137147,0.21,175,300.403
0.137536,0.208811,175,300.371
0.134717,0.21,175,300.751
0.181597,0.21,175,300
0.178107,0.21,175,300
0.17966,0.206972,175,300
0.174286,0.202514,175,300
0.181423,0.20105,175,300
0.171682,0.204542,175,300
0.174443,0.21,175,300
0.171937,0.202775,175,300
0.173071,0.203665,175,300
0.172798,0.202804,175,300
-0.00745108,0.0171318,175,307.81
-0.006248,0.0170851,175,312.914
3.65E-16,0.0144444,175,339.991
-0.006697,0.015896,175,310.968
-0.0078755,0.0135385,175,307.091
-0.19,-0.0211622,175,300
-0.185083,-0.018814,175,300
-0.184669,-0.0219984,175,300
-0.19,-0.0259237,175,300
-0.18672,0.00247225,175,300
-0.183042,-0.00203749,175,300
-0.182732,0.00145603,175,300
-0.182286,-0.00757923,175,300
-0.19,0.00316446,175,300
-0.19,0.00633202,175,300
-0.18839,0.0216361,175,300
-0.182203,0.0189904,175,300
-0.181056,0.0275241,175,300
-0.19,0.0224364,175,300
-0.19,0.020241,175,300
-0.0885719,-0.0840145,175,300
-0.0919006,-0.082487,175,300
-0.0873227,-0.0825069,175,300
-0.08089,-0.0817499,175,300
-0.181334,0.0920913,175,300
-0.182083,0.0891509,175,300
-0.189369,0.0944672,175,300
-0.19,0.0946354,175,300
0.0709155,-0.09,175,300
0.0679035,-0.0856376,175,300
0.0648302,-0.09,175,300
0.0638289,-0.0840241,175,300
0.066143,-0.0818109,175,300
0.0829643,-0.0085752,175,311.777
0.087361,-0.00855921,175,311.9
0.0826343,-0.000772209,175,337.145
0.0792606,-0.00756292,175,313.681
0.0820455,0,175,340.033
0.100211,-0.0870998,175,300
0.09845,-0.0821576,175,300
0.0973519,-0.0822482,175,300
0.0966155,-0.0837477,175,300
0.101341,-0.09,175,300
0.0952531,-0.0822834,175,300
0.0417844,-0.00724496,175,312.863
0.0507862,-0.00844507,175,311.003
0.0396085,-0.00736783,175,312.514
-0.107991,0.201776,175,300
-0.111235,0.205699,175,300
-0.112139,0.21,175,300
-0.115375,0.21,175,300
0.19065,-0.09,175,300
0.165998,-0.00836913,175,309.573
0.170065,-0.00595919,175,317.768
0.177107,0,175,340.003
0.173345,0,175,340.005
0.160517,-0.00808608,175,310.466
0.155584,-0.00169087,175,333.41
0.1474,-0.00804146,175,311.446
0.144191,-0.00469874,175,323.214
0.138884,-0.00783418,175,312.593
-0.0418114,0.201704,175,300
-0.0417322,0.201599,175,300
-0.0430954,0.21,175,300
-0.0493189,0.21,175,300
-0.0520614,0.204243,175,300
-0.0415294,0.201807,175,300
-0.0386881,0.20169,175,300
0.256507,-0.0819654,175,300
0.254438,-0.0818136,175,300
0.263476,-0.09,175,300
0.260712,-0.0874983,175,300
0.26925,-0.0842209,175,300
0.267014,-0.08296,175,300
0.267442,-0.0820787,175,300
0.265867,-0.0820111,175,300
-0.0182192,-0.09,175,300
-0.0170099,-0.0891107,175,300
-0.0227801,-0.0832905,175,300
-0.0236201,-0.0826978,175,300
-0.026572,-0.09,175,300
-0.0527083,-0.0817877,175,300
0.280771,0.202074,175,300
0.289354,0.202644,175,300
0.287771,0.205577,175,300
0.294234,0.21,175,300
0.280192,0.202151,175,300
0.222772,0.21,175,300
0.220105,0.21,175,300
0.269122,0.201363,175,300
0.26011,0.201947,175,300
0.263708,0.207101,175,300
0.231008,0.209027,175,300
0.228363,0.203554,175,300
0.230436,0.21,175,300
0.226614,0.206061,175,300
0.225798,0.21,175,300
0.224724,0.203944,175,300
0.222688,0.207957,175,300
0.372217,0.115071,175,300
0.37266,0.120771,175,300
0.38,0.125914,175,300
0.104333,0.21,175,314.406
0.117356,0.202012,175,305.668
0.103038,0.21,175,315.226
0.142363,0.0669572,175,318.612
0.155756,0.202193,175,300.004
0.13836,-0.00783814,175,312.654
0.102616,-0.09,175,300
0.101945,-0.0894545,175,300
0.122917,-0.0813442,175,300
0.118512,-0.0895066,175,300
0.116366,-0.0825287,175,300
0.137811,-0.0823347,175,300
0.135016,-0.0822562,175,300
0.133914,-0.0840146,175,300
0.108854,-0.0853166,175,300
0.110363,-0.0828679,175,300
0.10842,-0.0827778,175,300
0.104071,-0.0877424,175,300
0.116434,-0.0883783,175,300
0.10908,-0.09,175,300
0.29928,0.21,175,300
0.306149,0.20388,175,300
0.30875,0.21,175,300
0.191342,0.202826,175,300
0.190365,0.203758,175,300
0.1887,0.21,175,300
0.189066,0.202614,175,300
0.0759203,-0.0821732,175,300
0.0745056,-0.0841421,175,300
0.0821081,-0.0888656,175,300
0.0779496,-0.0819869,175,300
0.0827857,-0.09,175,300
0.0748703,-0.081911,175,300
-0.182144,0.012437,175,300
-0.182488,0.00740915,175,300
-0.19,0.0122828,175,300
-0.183837,0.0110405,175,300
-0.18212,0.0103596,175,300
-0.182534,-0.0309165,175,300
-0.182989,-0.0306139,175,300
-0.18255,-0.0299105,175,300
0.14412,0.202862,175,300.084
0.136526,0.202165,175,300.427
0.147514,0.202778,175,300.051
0.145411,0.203973,175,300.063
0.147574,0.21,175,300.052
-0.026895,0.201937,175,300
0.00734957,-0.0827618,175,300
-0.0925313,0.202162,175,300
-0.19,0.137933,175,300
-0.19,0.132584,175,300
-0.18788,0.133766,175,300
-0.182493,0.137264,175,300
0.0386541,0.0393348,175,324.428
0.0391658,0.0497796,175,319.172
0.0442374,0.0414207,175,334.523
0.38,-0.039865,175,300
0.377881,-0.0428251,175,300
0.158239,0.0337181,175,330.356
0.157439,0.0374516,175,322.111
0.155921,0.0414605,175,319.573
0.165464,0.0379091,175,317.899
0.170376,0.0381895,175,316.008
0.159398,0.03,175,340.017
0.162494,0.0354429,175,325.871
0.160886,0.0380393,175,319.105
0.349395,-0.0822169,175,300
0.341216,-0.0831238,175,300
0.336874,-0.09,175,300
0.343076,-0.09,175,300
0.342531,-0.0837795,175,300
0.326437,0.202885,175,300
0.320964,0.209133,175,300
0.320691,0.201771,175,300
0.333401,0.202729,175,300
0.329705,0.206676,175,300
0.331047,0.21,175,300
0.321894,0.21,175,300
0.306149,0.202444,175,300
0.305368,0.202553,175,300
0.296875,0.21,175,300
0.297642,0.209197,175,300
0.0560545,0.055352,175,332.657
0.0892737,0.0313517,175,338.642
0.0838053,0.0387421,175,335.151
-0.182705,0.127795,175,300
-0.183891,0.126239,175,300
-0.19,0.129199,175,300
-0.19,0.123977,175,300
-0.183596,0.127412,175,300
-0.19,0.117433,175,300
-0.184804,0.123204,175,300
-0.182577,0.125914,175,300
-0.156878,-0.0869188,175,300
-0.154663,-0.0822301,175,300
-0.160123,-0.082984,175,300
-0.111087,-0.081457,175,300
0.340535,-0.0824143,175,300
0.335395,-0.0884203,175,300
0.334933,-0.09,175,300
-0.143305,-0.0819132,175,300
-0.0430361,-0.0825385,175,300
-0.0432586,-0.0826336,175,300
-0.0420865,-0.0836047,175,300
-0.0431431,-0.0824176,175,300
-0.0377292,-0.09,175,300
-0.0444101,-0.0823366,175,300
0.298265,-0.09,175,300
0.295386,-0.0863131,175,300
0.292262,-0.09,175,300
0.29045,-0.082306,175,300
0.291705,-0.0838062,175,300
-0.182568,-0.0851805,175,300
-0.183689,-0.0829038,175,300
-0.19,-0.09,175,300
-0.174939,-0.0825331,175,300
-0.183619,-0.0814257,175,300
-0.184682,-0.0825837,175,300
0.37229,-0.0743265,175,300
0.371783,-0.0691742,175,300
0.11883,-0.0898016,175,300
0.118653,-0.09,175,300
0.107505,-0.00633149,175,318.008
0.101469,-0.0082735,175,312.776
0.130625,0,175,340.029
0.129545,0,175,340.029
0.130588,-0.000569869,175,337.902
0.138,-0.00771844,175,312.954
0.13229,0.204888,175,301.049
0.128425,0.200126,175,301.525
0.126551,0.200121,175,302.015
0.12574,0.202314,175,302.326
0.12737,0.200917,175,301.742
0.127716,0.21,175,301.815
0.124482,0.21,175,302.916
0.258125,0.202019,175,300
0.241923,0.203635,175,300
0.20104,-0.0893305,175,300
0.191173,-0.09,175,300
0.205148,-0.0786664,175,300
0.199279,-0.0765177,175,300
0.236005,-0.0819918,175,300
0.247869,-0.0819666,175,300
0.242729,-0.0820261,175,300
0.246447,-0.0830352,175,300
0.245875,-0.0820704,175,300
0.245248,-0.0828339,175,300
0.24518,-0.09,175,300
0.222773,-0.0760704,175,300
0.145409,-0.0780531,175,300
0.173246,-0.0814315,175,300
0.095,0,175,340.036
0.0934176,-0.00359708,175,326.546
0.0907474,-0.00669908,175,316.393
-0.185433,0.0416461,175,300
-0.179953,0.0386098,175,300
-0.180622,0.0468842,175,300
-0.181082,0.0491084,175,300
-0.180949,0.0300925,175,300
-0.18625,0.0351763,175,300
-0.00850142,0.0290104,175,306.159
-0.00774734,0.0162716,175,307.498
0.162773,0.198794,175,300.001
0.15955,0.195867,175,300.002
