X,Y,Temperature
0.225311,0.0622271,300.001
-0.0506088,-0.0104649,300
-0.0605868,-0.0185101,300
-0.0510301,-0.0213208,300
-0.0452667,-0.00955783,300
-0.062452,-0.00245563,300
-0.0608303,-0.000806023,300
-0.0646401,-0.0142312,300
-0.0663657,-0.019242,300
-0.0696177,-0.0146728,300
-0.0550783,-0.0258829,300
-0.063705,-0.0292236,300
-0.0620189,0.000125336,300
-0.0633514,-0.000273068,300
-0.0770223,-0.0190729,300
-0.0725779,-0.0271993,300
-0.0660633,0.0793644,300
-0.0639201,0.0781419,300
-0.0633172,0.0897166,300
-0.0666945,0.0780979,300
-0.0669161,0.0935327,300
-0.0796233,0.0940607,300
-0.0803665,0.0929627,300
-0.0812894,0.0946558,300
-0.0792845,0.0957112,300
-0.0446738,-0.0443187,300
-0.0359922,-0.0484094,300
-0.0436862,-0.0406057,300
-0.0444709,-0.056693,300
-0.0360406,-0.0503772,300
-0.0482149,-0.053342,300
-0.0335942,-0.0528121,300
-0.0345238,-0.0500471,300
-0.0359632,-0.053342,300
-0.036885,-0.0630015,300
-0.028798,-0.0631831,300
-0.0404868,-0.0639013,300
-0.0203087,-0.0507508,300
-0.0338643,-0.0505271,300
-0.0265045,-0.0588631,300
-0.0220757,-0.0494947,300
-0.0316859,-0.0405097,300
-0.0367677,-0.0389066,300
0.331832,0.128403,300
0.321919,0.132523,300
0.323601,0.124279,300
0.310227,0.122064,300
0.327139,0.138858,300
0.315675,0.141608,300
0.313829,0.141848,300
0.310481,0.128905,300
0.314047,0.144586,300
0.318908,0.143643,300
0.0708129,-0.0271944,300.072
0.0700849,-0.026292,300.079
0.0693088,-0.0278977,300.069
0.247789,0.158864,300
0.243532,0.168213,300
0.240536,0.160956,300
0.240851,0.149996,300
0.253526,0.161701,300
0.250354,0.170527,300
0.257786,0.169606,300
0.251509,0.154605,300
0.244979,0.14573,300
0.260412,0.162564,300
0.255978,0.146359,300
0.2585,0.154103,300
0.358601,0.0266349,300
0.359668,0.027723,300
0.357399,0.0276724,300
0.356345,0.0251937,300
0.359394,0.0257747,300
0.348756,0.10652,300
0.340619,0.112149,300
0.339411,0.10235,300
0.35352,0.117899,300
0.34882,0.116939,300
0.352259,0.110454,300
0.340488,0.0946845,300
0.348265,0.100494,300
0.348142,0.0935006,300
0.356654,0.115192,300
0.354642,0.0983043,300
0.35244,0.104791,300
0.361589,0.103765,300
0.363056,0.105012,300
0.359646,0.105628,300
0.363251,0.106222,300
-0.115821,-0.0669675,300
-0.121561,-0.0555313,300
-0.121866,-0.0557828,300
-0.121014,-0.0657237,300
-0.114998,-0.0668117,300
-0.121511,-0.0555155,300
-0.121573,-0.0554806,300
-0.115679,-0.067711,300
0.351794,-0.0613104,300
0.349771,-0.0624333,300
0.352886,-0.0629962,300
0.336639,-0.0635873,300
0.337365,-0.0671164,300
0.340887,-0.0643384,300
0.348774,-0.0589829,300
0.341165,-0.0591942,300
0.350535,-0.0647943,300
0.341867,-0.0678777,300
0.1258,-0.0346095,300.002
0.12527,-0.0285025,300.073
0.120049,-0.0333763,300.004
0.123545,-0.0248393,300.119
0.114651,-0.0232985,300.27
0.116792,-0.0299112,300.046
0.132097,-0.0351583,300.002
0.119387,-0.0185086,301.508
0.12578,-0.0230553,300.6
0.121545,-0.0163679,302.071
0.129985,-0.0157037,302.215
0.13441,-0.0328657,300.02
0.127205,-0.0249602,300.103
0.132677,-0.024908,300.089
0.130746,-0.0174983,301.765
-0.0745863,-0.0491346,300
-0.0751739,-0.0396349,300
-0.0822928,-0.0399836,300
-0.0814038,-0.0473219,300
-0.0873314,-0.0374357,300
-0.088599,-0.0418964,300
-0.0677132,-0.0436964,300
-0.0777097,-0.0341471,300
-0.082469,-0.0264422,300
-0.0686609,-0.0358682,300
0.122415,0.202877,304.641
0.119362,0.209729,306.958
0.117166,0.20211,308.232
0.126806,0.20267,302.384
0.119696,0.209705,306.785
0.122271,0.198403,304.802
0.126524,0.19827,302.615
0.129099,0.207264,301.909
0.13302,0.201903,300.999
0.205497,-0.0669923,300
0.207158,-0.0725955,300
0.208732,-0.0700898,300
0.200008,-0.0705108,300
0.203851,-0.075111,300
0.197936,-0.0745774,300
0.214006,-0.0743748,300
0.207899,-0.0751133,300
0.210888,-0.079492,300
0.205505,-0.0778267,300
0.200359,-0.076884,300
0.217854,-0.073644,300
0.213127,-0.0807762,300
0.203155,-0.0826839,300
0.212165,-0.0821171,300
-0.081155,0.199133,300
-0.0888505,0.196968,300
-0.0855717,0.193784,300
-0.0865732,0.191021,300
-0.0811574,0.201494,300
-0.0865839,0.207834,300
-0.0904597,0.198884,300
-0.0911994,0.197263,300
-0.0967721,0.191064,300
-0.090821,0.190053,300
-0.0965337,0.195999,300
-0.0899654,0.21,300
-0.0914647,0.209291,300
-0.0912051,0.204308,300
-0.0931876,0.199661,300
-0.0930015,0.208766,300
-0.100792,0.20263,300
-0.0142977,0.0439041,300.235
-0.0253556,0.039207,300.064
-0.0144116,0.0425308,300.238
-0.026067,0.0366143,300.078
-0.0177393,0.032207,300.285
-0.0133629,0.0420566,300.311
-0.0167268,0.0318038,300.354
-0.0179814,0.0313275,300.293
0.091591,0.200824,317.684
0.0846716,0.201714,314.926
0.0901553,0.199042,317.438
0.0882033,0.206953,315.86
0.081371,0.20425,313.435
0.0833871,0.21,314.469
0.0927545,0.198511,317.504
0.0930206,0.21,317.873
0.0931351,0.209897,317.903
0.0983296,0.201777,317.922
0.0931534,0.21,317.906
0.0932957,0.21,317.886
0.0946885,0.207997,317.919
-0.0262968,0.105615,300
-0.029069,0.107309,300
-0.0341167,0.0968704,300
-0.0333351,0.107591,300
-0.0272203,0.109207,300
-0.0296131,0.110386,300
0.280842,-0.0221716,300
0.291941,-0.0271952,300
0.287385,-0.00929621,300
0.280089,-0.0248052,300
0.290516,-0.0304897,300
0.262928,-0.0203041,300
0.276968,-0.0231354,300
0.277368,-0.0183364,300
0.265813,-0.0120149,300
0.273371,-0.0096522,300
0.283693,-0.00761979,300
0.267409,-0.0273042,300
0.279245,-0.0369101,300
0.274976,-0.0340145,300
0.135368,0.134028,300.194
0.136337,0.122761,300.28
0.140048,0.135016,300.139
0.130338,0.136098,300.821
0.137141,0.138805,300.156
0.319143,-0.0138803,300
0.315684,-0.0131762,300
0.31634,-0.0186258,300
0.321387,-0.016175,300
0.326507,-0.0245439,300
0.315249,-0.0282949,300
0.320812,-0.0121171,300
0.304099,0.000798916,300
0.318215,-0.0105624,300
0.304621,0.00250327,300
0.305905,-0.0132933,300
0.310088,-0.0309573,300
0.3063,-0.0195645,300
0.335166,-0.00412343,300
0.338446,-0.0178174,300
0.320994,0.00475599,300
0.324591,0.00309163,300
-0.0931512,0.00725523,300
-0.0852901,0.00936001,300
-0.087398,0.0186083,300
-0.0932582,0.0218703,300
-0.0787437,0.018642,300
-0.0818865,0.0250835,300
-0.0787386,0.01328,300
-0.101413,0.010682,300
-0.0991288,0.0205185,300
-0.0948799,0.0234932,300
-0.0850394,0.0282885,300
-0.0923327,0.033123,300
-0.0879168,0.0381887,300
-0.0937207,0.0408834,300
-0.103562,0.0342045,300
-0.107609,0.0162734,300
-0.107184,0.0236522,300
0.279024,0.153709,300
0.283863,0.149123,300
0.28195,0.161306,300
0.281113,0.162351,300
0.273133,0.151518,300
0.280033,0.161819,300
0.281262,0.164176,300
0.281889,0.162919,300
0.280584,0.163011,300
-0.0344131,0.00464773,300
-0.0360673,0.00555676,300
-0.0371738,0.00106565,300
-0.0342634,0.00509218,300
-0.0334988,0.00477675,300.002
-0.0340072,0.00413601,300
0.0508736,0.172851,300.473
0.0616374,0.173965,301.612
0.0588415,0.17878,301.267
0.0620798,0.176882,301.809
0.0639792,0.174977,302.519
0.0652697,0.16003,302.764
0.350392,0.0874817,300
0.340268,0.0889671,300
0.344026,0.0854769,300
0.330214,0.0820205,300
0.35232,0.0883348,300
0.351896,0.0871148,300
0.347616,0.0762618,300
0.35523,0.0689594,300
0.360246,0.0930721,300
0.358735,0.0710396,300
0.363379,0.0788069,300
0.36198,0.0917505,300
0.362122,0.0898906,300
-0.155434,-0.00307187,300
-0.163051,-0.00315386,300
-0.162906,-0.00911562,300
-0.159992,-0.0126912,300
-0.172239,-4.45E-05,300
0.0844531,0.189051,314.954
0.0804912,0.179739,311.876
0.0880771,0.184354,316.278
0.079536,0.172559,311.089
0.0781859,0.165395,310.065
0.0821259,0.163146,312.442
0.0854158,0.167337,314.453
0.0775526,0.177516,309.783
0.0721176,0.173125,305.976
0.0847578,0.173528,313.777
0.0708671,0.17713,306.436
0.0771255,0.179616,309.562
0.0665548,0.184858,303.63
0.0686128,0.183539,304.811
0.0671559,0.185697,304.017
0.0747901,0.188835,308.36
0.06633,0.184137,303.45
0.0877305,0.177964,316.158
0.285213,-0.0577299,300
0.288442,-0.0587023,300
0.292023,-0.0453055,300
0.290095,-0.0455406,300
0.29364,-0.045905,300
0.291878,-0.0581781,300
0.292069,-0.0439322,300
-0.074154,-0.0528269,300
-0.0677329,-0.0528078,300
-0.0611382,-0.0514442,300
-0.0610531,-0.0551289,300
-0.0718297,-0.0581912,300
-0.0663152,-0.0631718,300
-0.0575668,-0.0530726,300
-0.0542828,-0.0440671,300
-0.0567496,-0.0428116,300
-0.0543241,-0.062733,300
-0.0557024,-0.0635778,300
-0.151058,0.0506777,300
-0.150572,0.0617336,300
-0.154339,0.0580059,300
-0.161624,0.0542937,300
-0.156401,0.0622383,300
0.203031,-0.030831,300.001
0.202155,-0.0155483,300.064
0.195423,-0.0251516,300.002
0.19772,-0.0347175,300
0.194249,-0.0291317,300.001
0.192638,-0.0363236,300
0.19422,-0.0224551,300.191
0.197845,-0.0145726,300.347
0.202136,-0.0317985,300
0.194952,-0.025566,300.002
0.190799,-0.0334819,300.001
0.192285,-0.0140287,300.703
0.190047,-0.0183172,300.457
0.193895,-0.0538841,300
0.19509,-0.0543947,300
0.199263,-0.0491673,300
0.193882,-0.0530863,300
0.19397,-0.0549441,300
0.189607,-0.0534209,300
0.208534,-0.0654763,300
0.215461,-0.0652743,300
0.215312,-0.0639621,300
0.203532,-0.0629961,300
0.198675,-0.0642683,300
0.209698,-0.0593729,300
-0.173705,0.0250487,300
-0.176571,0.0191412,300
-0.16985,0.0201844,300
-0.166447,0.0232721,300
-0.176343,0.0145657,300
-0.165413,0.0209096,300
-0.172128,0.0107269,300
-0.181936,0.0257275,300
-0.178951,0.0164549,300
-0.179569,0.0275377,300
-0.187609,0.0208546,300
-0.19,0.0176294,300
-0.182822,0.0146559,300
-0.187924,0.0139214,300
-0.181456,0.00769781,300
-0.182061,0.00798638,300
-0.18285,0.00798729,300
0.336353,0.174873,300
0.333433,0.17687,300
0.331429,0.17275,300
0.336353,0.171888,300
0.33857,0.183218,300
-0.0684511,-0.0661734,300
-0.0714285,-0.0641893,300
-0.0761111,-0.070013,300
-0.0735832,-0.072345,300
-0.0786046,-0.0636658,300
-0.0839497,-0.0700946,300
-0.0773015,-0.0735015,300
-0.0860808,-0.0732705,300
-0.0775018,-0.0566789,300
-0.0877175,-0.0701906,300
-0.0834063,-0.0630519,300
0.16035,-0.0309141,300.032
0.166105,-0.0245978,300.042
0.156769,-0.0230728,300.131
0.153013,-0.0282618,300.058
0.16083,-0.0193878,300.624
0.152414,-0.019893,300.619
0.199717,0.00874226,306.055
0.197529,0.00712433,307.301
0.198621,0.00641255,306.415
0.212189,0.0113187,300.186
0.208554,0.0154013,300.434
0.215113,0.00566113,300.017
0.213565,0.00643002,300.054
0.197444,0.00668372,307.355
0.197585,0.00582168,306.918
0.213725,0.193892,300
0.21529,0.199094,300
0.210778,0.195042,300
0.206968,0.199464,300
0.213549,0.20185,300
0.207898,0.203166,300
0.211718,0.190761,300
0.201786,0.193516,300
0.201763,0.193502,300
0.201773,0.193487,300
0.202173,0.201793,300
0.201751,0.193525,300
-0.171484,0.163086,300
-0.176907,0.155306,300
-0.170109,0.157446,300
-0.170758,0.151313,300
-0.16043,0.157978,300
0.099055,-0.0858859,300
0.0992406,-0.0825357,300
0.0974557,-0.0830659,300
0.100145,-0.0830356,300
0.0918523,-0.0788107,300
0.0953621,-0.0765682,300
0.0928519,-0.0737117,300
0.100243,-0.0819554,300
-0.115926,-0.0898625,300
-0.108819,-0.0872997,300
-0.112988,-0.0828307,300
-0.104991,-0.0855092,300
-0.107119,-0.0818388,300
-0.115991,-0.09,300
-0.116076,-0.09,300
-0.116021,-0.0787559,300
-0.116042,-0.0895056,300
-0.106675,-0.09,300
-0.115881,-0.09,300
0.0645017,-0.0724999,300
0.0627014,-0.0689547,300
0.0603372,-0.072716,300
0.0582336,-0.0659893,300
0.0564515,-0.0716951,300
0.0589014,-0.0800114,300
0.0600259,-0.0805539,300
0.0715928,-0.0652359,300
0.0712861,-0.0646195,300
0.06777,-0.0772132,300
0.0630415,-0.080531,300
0.0692299,-0.0798691,300
0.0696286,-0.0786266,300
0.071281,-0.0682842,300
-0.182066,0.0865377,300
-0.180802,0.0826708,300
-0.174559,0.0834075,300
-0.177252,0.0889313,300
-0.172004,0.086975,300
-0.169393,0.0750598,300
-0.16937,0.0750722,300
-0.182429,0.0841366,300
-0.182817,0.0755602,300
-0.170472,0.0750246,300
-0.169423,0.0750055,300
-0.169373,0.0750354,300
-0.169368,0.0750486,300
0.0500454,0.190283,300.166
0.0503307,0.1937,300.188
0.0479794,0.192893,300.08
0.0411195,0.184162,300.01
0.047622,0.1842,300.186
0.0425362,0.187033,300.021
0.0485173,0.195577,300.116
0.0394975,0.190151,300.007
0.044874,0.193471,300.058
0.0577983,-0.0129384,304.417
0.0580252,-0.0120185,305.736
0.0520162,-0.00816144,312.268
0.051495,-0.00901491,311.088
0.059064,-0.000594672,337.863
0.0670285,-0.00846171,313.02
0.0668725,-0.00818704,313.387
0.0523871,-0.0179432,302.51
0.109486,0.199624,313.981
0.108161,0.192087,314.643
0.112154,0.194367,312.129
0.101533,0.189749,317.153
0.105066,0.193237,316.398
0.0993945,0.201981,317.934
0.099085,0.201173,317.989
0.112682,0.183268,310.881
0.112443,0.186369,311.231
0.109545,0.186016,313.17
0.110221,0.183097,312.133
0.0977135,0.190718,317.982
0.101272,0.181514,317.54
0.0995371,0.178486,318.026
0.0978203,0.187803,318.009
0.258177,0.195709,300
0.256527,0.195608,300
0.256232,0.192161,300
0.258805,0.194736,300
0.260432,0.21,300
0.26014,0.208786,300
0.261141,0.209429,300
0.255408,0.21,300
0.253973,0.201791,300
0.258947,0.201741,300
0.263512,0.202881,300
0.252069,0.209556,300
0.259172,0.195576,300
0.248769,0.2006,300
0.210836,0.206635,300
0.21535,0.204173,300
0.213531,0.21,300
0.205297,0.21,300
0.20311,0.207685,300
0.167774,-0.0584078,300
0.167005,-0.0591782,300
0.16982,-0.0607605,300
0.172747,-0.0562003,300
0.166856,-0.0573378,300
0.0999841,-0.0100753,310.756
0.100812,-0.00801416,314.044
0.0996839,-0.00739656,315.442
0.0990189,-0.00795373,314.146
0.106875,0,340.083
0.106451,-0.00051687,338.098
0.107205,-0.000839889,337.427
0.0983069,-0.00650642,318.828
0.105556,0,340.084
0.0245034,0.0387485,317.558
0.0182499,0.044766,308.938
0.0174938,0.0442822,309.258
0.0230322,0.0384161,317.495
0.025524,0.0407371,316.188
0.0196276,0.0455577,308.858
0.0258361,0.0384741,318.552
0.0177299,0.0454206,308.165
-0.157686,-0.0830095,300
-0.153942,-0.0829545,300
-0.154419,-0.0768092,300
-0.159221,-0.0814795,300
-0.162793,-0.0884502,300
-0.162334,-0.089453,300
-0.16097,-0.09,300
-0.156157,-0.0858104,300
-0.16283,-0.09,300
0.102682,-0.0862702,300
0.101012,-0.0829774,300
-0.19,-0.09,300
-0.19,0.21,300
0.141,0.03,340.067
-0.19,-0.0585612,300
-0.19,-0.0613592,300
-0.188867,-0.0602723,300
-0.175911,0.205921,300
-0.172788,0.21,300
-0.17844,0.21,300
-0.180314,0.205228,300
-0.182026,0.21,300
-0.183371,0.201306,300
-0.19,0.199854,300
-0.180081,0.202341,300
0.0824473,0.0372792,335.238
0.0803784,0.03,340.089
0.0873266,0.03,340.091
0.375892,-0.0826244,300
0.38,-0.09,300
0.38,-0.0798535,300
0.372331,-0.0871216,300
0.372123,-0.09,300
0.046,0.03,340.057
0.0315039,0.0306061,338.975
0.0311724,0.03,340.061
0.046,0.04,340.034
0.0407723,0.0390296,331.574
0.103789,0.03,340.091
0.109282,0.03,340.089
0.10775,0.0339283,336.284
0.352809,-0.0878691,300
0.35075,-0.09,300
0.353603,-0.09,300
0.0572697,0.0319304,339.229
0.049,0.03,340.065
0.0591772,0.03,340.081
0.0513797,0.0377284,339.094
0.049,0.04,340.038
0.136021,0.041531,337.303
0.141,0.04,340.037
0.141,0.045,340.027
0.377828,0.174221,300
0.38,0.172639,300
0.38,0.178561,300
7.49E-16,0.03,340.037
0.0145156,0.0304748,338.441
0.00956325,0.0355211,321.339
0.0148276,0.03,340.05
0.38,0.195125,300
0.374133,0.193605,300
0.38,0.190655,300
0.38,0.200439,300
0.372783,0.195991,300
0.133497,0.0332501,338.556
0.131445,0.03,340.085
0.137666,0.0377313,338.7
0.371219,-0.0843254,300
0.371151,0.195548,300
-0.18394,-0.0783108,300
-0.19,-0.0751247,300
-0.19,-0.0804389,300
-0.181757,-0.0781556,300
-0.181573,-0.0798364,300
0.144,0.03,340.055
0.374043,0.20352,300
0.372386,0.201244,300
0.38,0.21,300
0.368125,0.21,300
0.372392,0.204736,300
0.372949,0.203917,300
0.373437,0.204468,300
0.0376435,0.0375649,326.888
0.153951,0.0334361,333.788
0.1555,0.03,340.064
0.151792,0.0387019,324.556
0.149092,0.0388634,330.168
0.144,0.04,340.033
0.216994,-0.09,300
0.213125,-0.0831642,300
0.21006,-0.09,300
0.214897,-0.0832987,300
0.221176,-0.09,300
0.0340328,-0.09,300
0.0421694,-0.09,300
0.039068,-0.0820289,300
0.0461504,-0.09,300
0.0393984,-0.0821255,300
-0.19,0.0989224,300
-0.19,0.0936055,300
-0.184481,0.0962794,300
0.2019,0.21,300
0.141,0.06,340.002
0.144,0.06,339.998
0.140178,0.207142,300.246
0.14184,0.21,300.18
0.136993,0.21,300.895
0.130625,0,340.074
0.129545,0,340.075
0.130232,-0.000768812,337.484
0.0978847,-0.09,300
0.104709,-0.09,300
0.095029,-0.09,300
0.10591,-0.09,300
0.00369709,-0.0891975,300
0.00173815,-0.09,300
0.00394315,-0.09,300
0.00480119,-0.09,300
-0.0388669,0.21,300
-0.0379405,0.207016,300
-0.0348589,0.21,300
-0.0458799,0.21,300
-0.0807143,-0.09,300
-0.0830276,-0.0844748,300
-0.0861464,-0.09,300
-0.00427521,0.00580446,321.73
0,0,340.036
2.29E-16,0.0090379,340.042
-0.0568599,-0.09,300
-0.0510384,-0.09,300
-0.0546736,-0.0829119,300
-0.0480565,-0.09,300
-0.0542088,-0.0828514,300
-0.0631768,-0.09,300
-0.055951,-0.0833968,300
0.156513,-0.09,300
0.158613,-0.09,300
0.155303,-0.0862739,300
0.152574,-0.0846982,300
0.150798,-0.09,300
0.146643,-0.09,300
0.138011,-0.09,300
0.140161,-0.0824447,300
0.138435,-0.0832366,300
0.132071,-0.09,300
0.143811,-0.09,300
0.141348,-0.0830271,300
0.153549,-0.0829021,300
0.15818,0,340.059
0.16351,-0.00565107,318.632
0.165543,0,340.055
0.176018,-0.0853932,300
0.174318,-0.09,300
0.182104,-0.09,300
0.17348,-0.0861497,300
0.170452,-0.09,300
0.163578,-0.09,300
0.167909,-0.09,300
0.16437,-0.0839885,300
0.160309,-0.0829636,300
0.165828,-0.0840539,300
0.169212,-0.0831118,300
-0.066875,-0.0857126,300
-0.0680232,-0.09,300
-0.0655972,-0.09,300
-0.0723067,-0.0857911,300
-0.0763236,-0.09,300
-0.0663995,-0.0822074,300
-0.0549271,-0.0825152,300
-0.0415152,-0.0865761,300
-0.040991,-0.09,300
-0.0394718,-0.09,300
-0.0452569,-0.085416,300
-0.0525515,-0.0825563,300
-0.0412712,-0.0829067,300
-0.0437694,-0.0828496,300
-0.0545049,-0.0825017,300
-0.00781188,0.00439412,306.774
-0.0812279,-0.0813972,300
-0.0783203,-0.0881957,300
-0.0741526,-0.0816705,300
-0.103047,-0.09,300
-0.0916822,-0.0822214,300
-0.0916569,-0.0825865,300
-0.0921687,-0.0825117,300
-0.097309,-0.09,300
-0.0900273,-0.09,300
0.0179953,0.21,300
0.0143889,0.21,300
0.0142981,0.20754,300
0.0117332,0.21,300
-0.0490991,0.208619,300
-0.0488268,0.21,300
-0.0503578,0.21,300
-0.0480568,0.21,300
-0.0192455,0.209298,300
-0.0188493,0.21,300
-0.0202207,0.21,300
-0.0475723,0.209194,300
-0.0380658,0.202989,300
-0.050054,0.201902,300
-0.0441144,0.202658,300
-0.0270103,0.20497,300
-0.02516,0.21,300
-0.0290123,0.21,300
-0.0295951,0.206693,300
-0.0214314,0.208027,300
-0.0314421,0.21,300
-0.0313305,0.203159,300
-0.0038432,-0.09,300
-0.00550124,-0.0875315,300
-0.00658162,-0.09,300
-0.00839329,-0.0849772,300
-0.0115622,-0.09,300
0.016589,-0.09,300
0.0104313,-0.0837496,300
0.0112932,-0.09,300
0.00865813,-0.0827866,300
0.0101188,-0.0827409,300
0.0304995,-0.09,300
0.0254833,-0.0866282,300
0.0240556,-0.09,300
-0.0285909,-0.086358,300
-0.0306675,-0.09,300
-0.0273543,-0.09,300
-0.0225542,-0.09,300
-0.0266488,-0.0841244,300
0.0128929,0,340.051
0.0138285,-0.00303351,328.707
0.0166548,0,340.053
0.011398,0,340.05
0.00913765,-0.00434264,321.43
0.00169172,-0.0827064,300
-0.00251436,-0.0883643,300
-0.00502918,-0.0832259,300
0.131944,0,340.074
0.13898,-0.00314759,329.366
0.1425,0,340.066
0.144936,-0.00641161,317.356
0.139578,-0.0820394,300
0.0902528,-0.00464062,324.455
0.095,0,340.083
0.0844445,0,340.083
0.14359,-0.00818704,311.07
0.135216,-0.0073374,314.563
0.130468,-0.00753509,314.576
0.131136,-0.000754765,337.401
0.123175,-0.00764843,314.815
0.11875,0,340.079
0.121364,-0.00583515,320.934
0.119781,-0.00802563,314.422
0.156131,0.202506,300.007
0.160147,0.20653,300.002
0.161718,0.21,300.002
0.152152,0.21,300.019
0.130549,0.21,301.667
0.127938,0.21,302.522
0.119491,0.21,306.893
0.38,0.0703694,300
0.38,0.0764326,300
0.373147,0.0721976,300
0.38,0.0872193,300
0.374212,0.0846224,300
0.374045,0.0821235,300
0.38,0.0812838,300
0.37209,0.0829584,300
0.371803,0.0780071,300
0.29113,-0.09,300
0.2906,-0.0894322,300
0.289923,-0.09,300
0.38,0.032692,300
0.373016,0.029493,300
0.38,0.0263945,300
0.38,-0.00784097,300
0.38,-0.00234708,300
0.373149,-0.00547899,300
0.19,0.0209621,340.044
0.194256,0.0247412,321.387
0.19,0.03,340.039
0.38,0.0378603,300
0.377267,0.0357046,300
0.371813,0.0303979,300
0.303564,-0.09,300
0.301408,-0.0872547,300
0.29913,-0.09,300
0.275395,-0.09,300
0.277895,-0.09,300
0.276278,-0.0870327,300
0.28387,-0.09,300
0.280077,-0.0852573,300
0.371673,0.0290171,300
0.38,0.0143478,300
0.375641,0.0103493,300
0.38,0.00939148,300
0.38,0.00202467,300
0.3757,0.00744573,300
0.373799,0.00921391,300
0.196807,0.0175178,311.284
0.19,0.0162739,340.043
0.19675,0.0164201,311.523
0.19761,0.0168972,308.14
0.19,0.0107923,340.042
0.145764,-0.00834122,310.601
0.164516,-0.0830873,300
0.178754,0.21,300
0.181373,0.208141,300
