X,Y,Temperature
0.075,0.07,329.044
0.075,0.075,329.954
0.075,0.08,330.923
0.075,0.085,331.951
0.075,0.09,333.041
0.075,0.095,334.194
0.075,0.1,335.412
0.07,0.005,321.929
0.07,-4.04E-34,321.691
0.07,0.01,322.21
0.07,0.015,322.533
0.07,0.02,322.9
0.07,0.025,323.311
0.07,0.03,323.768
0.07,0.035,324.27
0.07,0.04,324.82
0.07,0.045,325.417
0.07,0.05,326.064
0.07,0.055,326.76
0.07,0.06,327.509
0.07,0.065,328.311
0.07,0.07,329.168
0.07,0.075,330.081
0.07,0.08,331.052
0.07,0.085,332.082
0.07,0.09,333.174
0.07,0.095,334.328
0.07,0.1,335.546
0.065,0.005,322.004
0.065,-3.76E-34,321.765
0.065,0.01,322.285
0.065,0.015,322.61
0.065,0.02,322.978
0.065,0.025,323.391
0.065,0.03,323.849
0.065,0.035,324.353
0.065,0.04,324.904
0.065,0.045,325.503
0.065,0.05,326.151
0.065,0.055,326.85
0.065,0.06,327.601
0.065,0.065,328.405
0.065,0.07,329.264
0.065,0.075,330.179
0.065,0.08,331.152
0.065,0.085,332.184
0.065,0.09,333.277
0.065,0.095,334.432
0.065,0.1,335.65
0.06,0.005,322.057
0.06,-3.47E-34,321.818
0.06,0.01,322.339
0.06,0.015,322.665
0.06,0.02,323.034
0.06,0.025,323.447
0.06,0.03,323.906
0.06,0.035,324.411
0.06,0.04,324.964
0.06,0.045,325.564
0.06,0.05,326.214
0.06,0.055,326.915
0.06,0.06,327.667
0.06,0.065,328.472
0.06,0.07,329.333
0.06,0.075,330.249
0.06,0.08,331.223
0.06,0.085,332.256
0.06,0.09,333.35
0.06,0.095,334.506
0.06,0.1,335.724
0.055,0.005,322.089
0.055,-3.18E-34,321.85
0.055,0.01,322.372
0.055,0.015,322.697
0.055,0.02,323.067
0.055,0.025,323.481
0.055,0.03,323.941
0.055,0.035,324.447
0.055,0.04,325
0.055,0.045,325.601
0.055,0.05,326.252
0.055,0.055,326.953
0.055,0.06,327.706
0.055,0.065,328.513
0.055,0.07,329.374
0.055,0.075,330.291
0.055,0.08,331.266
0.055,0.085,332.299
0.055,0.09,333.394
0.055,0.095,334.55
0.055,0.1,335.768
0.05,0.005,322.1
0.05,-2.89E-34,321.86
0.05,0.01,322.383
0.05,0.015,322.708
0.05,0.02,323.078
0.05,0.025,323.493
0.05,0.03,323.952
0.05,0.035,324.458
0.05,0.04,325.012
0.05,0.045,325.613
0.05,0.05,326.264
0.05,0.055,326.966
0.05,0.06,327.719
0.05,0.065,328.526
0.05,0.07,329.387
0.05,0.075,330.305
0.05,0.08,331.28
0.05,0.085,332.314
0.05,0.09,333.408
0.05,0.095,334.564
0.05,0.1,335.783
0.045,-2.60E-34,321.85
0.045,0.005,322.089
0.045,0.01,322.372
0.045,0.015,322.697
0.045,0.02,323.067
0.045,0.025,323.481
0.045,0.03,323.941
0.045,0.035,324.447
0.045,0.04,325
0.045,0.045,325.601
0.045,0.05,326.252
0.045,0.055,326.953
0.045,0.06,327.706
0.045,0.065,328.513
0.045,0.07,329.374
0.045,0.075,330.291
0.045,0.08,331.266
0.045,0.085,332.299
0.045,0.09,333.394
0.045,0.095,334.55
0.045,0.1,335.768
0.04,-2.31E-34,321.818
0.04,0.005,322.057
0.04,0.01,322.339
0.04,0.015,322.665
0.04,0.02,323.034
0.04,0.025,323.447
0.04,0.03,323.906
0.04,0.035,324.411
0.04,0.04,324.964
0.04,0.045,325.564
0.04,0.05,326.214
0.04,0.055,326.915
0.04,0.06,327.667
0.04,0.065,328.472
0.04,0.07,329.333
0.04,0.075,330.249
0.04,0.08,331.223
0.04,0.085,332.256
0.04,0.09,333.35
0.04,0.095,334.506
0.04,0.1,335.724
0.035,-2.02E-34,321.765
0.035,0.005,322.004
0.035,0.01,322.285
0.035,0.015,322.61
0.035,0.02,322.978
0.035,0.025,323.391
0.035,0.03,323.849
0.035,0.035,324.353
0.035,0.04,324.904
0.035,0.045,325.503
0.035,0.05,326.151
0.035,0.055,326.85
0.035,0.06,327.601
0.035,0.065,328.405
0.035,0.07,329.264
0.035,0.075,330.179
0.035,0.08,331.152
0.035,0.085,332.184
0.035,0.09,333.277
0.035,0.095,334.432
0.035,0.1,335.65
0.03,-1.73E-34,321.691
0.03,0.005,321.929
0.03,0.01,322.21
0.03,0.015,322.533
0.03,0.02,322.9
0.03,0.025,323.311
0.03,0.03,323.768
0.03,0.035,324.27
0.03,0.04,324.82
0.03,0.045,325.417
0.03,0.05,326.064
0.03,0.055,326.76
0.03,0.06,327.509
0.03,0.065,328.311
0.03,0.07,329.168
0.03,0.075,330.081
0.03,0.08,331.052
0.03,0.085,332.082
0.03,0.09,333.174
0.03,0.095,334.328
0.03,0.1,335.546
0.025,-1.44E-34,321.596
0.025,0.005,321.833
0.025,0.01,322.113
0.025,0.015,322.435
0.025,0.02,322.8
0.025,0.025,323.21
0.025,0.03,323.664
0.025,0.035,324.164
0.025,0.04,324.712
0.025,0.045,325.307
0.025,0.05,325.951
0.025,0.055,326.645
0.025,0.06,327.391
0.025,0.065,328.19
0.025,0.07,329.044
0.025,0.075,329.954
0.025,0.08,330.923
0.025,0.085,331.951
0.025,0.09,333.041
0.025,0.095,334.194
0.025,0.1,335.412
0.02,-1.16E-34,321.481
0.02,0.005,321.717
0.02,0.01,321.994
0.02,0.015,322.315
0.02,0.02,322.678
0.02,0.025,323.086
0.02,0.03,323.538
0.02,0.035,324.035
0.02,0.04,324.58
0.02,0.045,325.172
0.02,0.05,325.813
0.02,0.055,326.503
0.02,0.06,327.246
0.02,0.065,328.042
0.02,0.07,328.892
0.02,0.075,329.799
0.02,0.08,330.764
0.02,0.085,331.789
0.02,0.09,332.877
0.02,0.095,334.028
0.02,0.1,335.245
0.015,-8.67E-35,321.344
0.015,0.005,321.579
0.015,0.01,321.855
0.015,0.015,322.173
0.015,0.02,322.534
0.015,0.025,322.939
0.015,0.03,323.388
0.015,0.035,323.883
0.015,0.04,324.424
0.015,0.045,325.012
0.015,0.05,325.649
0.015,0.055,326.336
0.015,0.06,327.075
0.015,0.065,327.866
0.015,0.07,328.712
0.015,0.075,329.614
0.015,0.08,330.575
0.015,0.085,331.596
0.015,0.09,332.68
0.015,0.095,333.83
0.015,0.1,335.046
0.01,-5.78E-35,321.187
0.01,0.005,321.42
0.01,0.01,321.694
0.01,0.015,322.01
0.01,0.02,322.368
0.01,0.025,322.77
0.01,0.03,323.216
0.01,0.035,323.707
0.01,0.04,324.245
0.01,0.045,324.829
0.01,0.05,325.461
0.01,0.055,326.143
0.01,0.06,326.877
0.01,0.065,327.663
0.01,0.07,328.503
0.01,0.075,329.4
0.01,0.08,330.355
0.01,0.085,331.371
0.01,0.09,332.451
0.01,0.095,333.597
0.01,0.1,334.812
0.005,-2.89E-35,321.01
0.005,0.005,321.24
0.005,0.01,321.512
0.005,0.015,321.825
0.005,0.02,322.181
0.005,0.025,322.579
0.005,0.03,323.022
0.005,0.035,323.509
0.005,0.04,324.041
0.005,0.045,324.621
0.005,0.05,325.248
0.005,0.055,325.925
0.005,0.06,326.652
0.005,0.065,327.432
0.005,0.07,328.266
0.005,0.075,329.156
0.005,0.08,330.104
0.005,0.085,331.113
0.005,0.09,332.187
0.005,0.095,333.328
0.005,0.1,334.541
-5.51E-19,0.005,321.04
0,0,320.916
-1.10E-18,0.01,321.309
-1.65E-18,0.015,321.62
-2.20E-18,0.02,321.972
-2.76E-18,0.025,322.367
-3.31E-18,0.03,322.805
-3.86E-18,0.035,323.287
-4.41E-18,0.04,323.815
-4.96E-18,0.045,324.389
-5.51E-18,0.05,325.01
-6.06E-18,0.055,325.681
-6.61E-18,0.06,326.401
-7.16E-18,0.065,327.174
-7.72E-18,0.07,328
-8.27E-18,0.075,328.882
-8.82E-18,0.08,329.822
-9.37E-18,0.085,330.822
-9.92E-18,0.09,331.886
-1.05E-17,0.095,333.019
-1.39E-17,0.1,333.999
