X,Y,Temperature
0.0789322,0.185142,312.467
0.076787,0.184299,311.029
0.0741214,0.194631,309.708
0.0740827,0.194596,309.681
0.0740819,0.194637,309.683
0.067728,0.190388,304.972
0.0634898,0.180857,302.595
0.0668891,0.192936,304.531
0.0625767,0.181539,302.259
0.0623967,0.192382,302.885
0.0628495,0.18056,302.309
0.0636261,0.180302,302.649
-0.163419,0.0621859,300
-0.164259,0.0616367,300
-0.167006,0.0504038,300
-0.165423,0.0619682,300
-0.166795,0.0496032,300
-0.164267,0.0628898,300
0.175945,0.081478,300.113
0.168515,0.0751689,300.607
0.173117,0.0699721,300.62
0.181697,0.0722314,300.134
0.164327,0.0694711,301.447
0.166401,0.0666749,301.49
0.180089,0.0626668,300.607
0.177409,0.0616755,300.771
0.179393,0.0602856,300.731
0.177727,0.0602437,301.018
0.169078,0.0564448,303.639
0.168721,0.0547573,304.083
0.163561,0.0666236,302.079
0.162334,0.0637192,303.292
0.330065,-0.0590965,300
0.320835,-0.0547867,300
0.318081,-0.057197,300
0.329542,-0.060429,300
0.316713,-0.0505908,300
0.320695,-0.0486011,300
0.327066,-0.0508283,300
0.326514,-0.0639685,300
0.319526,-0.0646544,300
0.321316,-0.0687157,300
0.310078,-0.0512256,300
0.312744,-0.0562871,300
0.314058,-0.0607868,300
0.319584,-0.0678896,300
0.308047,-0.0613044,300
0.310739,-0.0638761,300
-0.173507,0.12172,300
-0.17362,0.118613,300
-0.163557,0.115661,300
-0.165795,0.127363,300
-0.173977,0.125296,300
-0.176327,0.121722,300
-0.168736,0.143899,300
-0.171023,0.1458,300
-0.170766,0.142055,300
-0.169474,0.141562,300
-0.171209,0.139364,300
-0.172985,0.143251,300
0.3283,-0.0801193,300
0.331982,-0.082099,300
0.332029,-0.0744279,300
0.320687,-0.0718782,300
0.31788,-0.0781223,300
0.322995,-0.0790578,300
0.319718,-0.0811556,300
0.322833,-0.0854113,300
0.32717,-0.0855993,300
0.330683,-0.073884,300
0.0146506,0.193869,300
0.0245203,0.197845,300.001
0.0171294,0.201529,300
0.0228077,0.193227,300.001
0.0245258,0.198086,300.001
0.0170191,0.201784,300
0.0247375,0.198091,300.001
0.0314691,0.193867,300.003
0.0323611,0.194752,300.003
0.0301365,0.201493,300.002
0.0259736,0.207434,300.001
0.368935,0.0521878,300
0.365834,0.0514377,300
0.367313,0.0497815,300
0.36822,0.0484202,300
0.372534,0.0561314,300
0.369863,0.0594519,300
0.363985,0.0597749,300
0.366302,0.0488101,300
0.3624,0.0554875,300
0.35455,0.0510903,300
0.353077,0.0488178,300
0.371829,0.0434999,300
0.37643,0.0459775,300
0.362687,0.0399805,300
0.365227,0.0409274,300
0.212324,0.207005,300
0.214514,0.21,300
0.213037,0.21,300
0.212317,0.21,300
0.212993,0.202808,300
0.219613,0.207658,300
0.219335,0.203359,300
0.220521,0.197126,300
0.212022,0.201716,300
0.220488,0.194023,300
0.212187,0.194765,300
0.202783,0.20535,300
0.210045,0.203912,300
0.204283,0.21,300
0.211245,0.202585,300
0.210329,0.197213,300
0.204668,0.202079,300
0.375263,0.134027,300
0.372066,0.136935,300
0.372982,0.129933,300
0.373763,0.137926,300
0.38,0.135363,300
0.38,0.128011,300
0.377566,0.12623,300
0.371698,0.139231,300
0.368823,0.136593,300
0.368338,0.13011,300
0.372851,0.125915,300
0.365598,0.208934,300
0.367229,0.21,300
0.364717,0.21,300
0.370607,0.204421,300
0.364139,0.205533,300
-0.0625685,-0.0365324,300
-0.062141,-0.0391051,300
-0.0575066,-0.036465,300
-0.0350991,-0.0310548,300
-0.0468012,-0.0340642,300
-0.0388099,-0.039611,300
-0.0450401,-0.023915,300
-0.0501687,-0.0322723,300
-0.0509191,-0.0338501,300
-0.0471817,-0.0210316,300
-0.0525486,-0.0310479,300
-0.0490632,-0.0206646,300
-0.062823,-0.0243849,300
-0.0552152,-0.0448489,300
-0.0520587,-0.047071,300
-0.0774408,0.0631196,300
-0.0776865,0.0480049,300
-0.0656213,0.0623819,300
-0.0768388,0.0475113,300
-0.063852,0.0600756,300
-0.0778454,0.0472633,300
-0.0616557,0.0485306,300
-0.0838751,0.0265134,300
-0.0719747,0.0311988,300
-0.0773718,0.0462687,300
-0.0843356,0.0648656,300
-0.0929895,0.0513232,300
-0.0828838,0.0480028,300
-0.0784472,0.048359,300
-0.091975,0.0389711,300
-0.0881062,0.0267383,300
-0.07859,0.0467942,300
-0.0663435,0.038792,300
-0.0943484,0.048855,300
-0.0504561,0.146966,300
-0.0505809,0.147045,300
-0.0511305,0.146786,300
-0.0680006,0.139135,300
-0.0547164,0.137588,300
-0.0616176,0.156135,300
-0.0548362,0.150696,300
-0.0619303,0.156243,300
-0.0800341,0.158374,300
-0.0724336,0.141035,300
-0.0633919,0.125109,300
-0.0840676,0.145022,300
-0.0758513,0.134771,300
-0.0711396,0.137969,300
-0.0658447,0.123008,300
-0.0714662,0.123724,300
-0.0859716,0.134177,300
-0.0842792,0.128225,300
0.285424,0.0330316,300
0.288588,0.0330334,300
0.285413,0.0337163,300
0.291113,0.0563142,300
0.301261,0.0366882,300
0.282757,0.0509798,300
0.284808,0.0334519,300
0.301486,0.0546557,300
0.297422,0.0672115,300
0.305145,0.0640842,300
0.301503,0.0716784,300
0.289675,0.0712674,300
0.286737,0.0676632,300
-0.104793,0.00797684,300
-0.118201,0.0129434,300
-0.113805,0.000420806,300
-0.122279,0.00122701,300
-0.104977,-0.00421434,300
-0.0992096,-0.0148863,300
-0.0924458,-0.005412,300
-0.0993001,0.00565639,300
-0.119211,-0.0114345,300
-0.124113,-0.0100453,300
-0.121598,-0.015867,300
-0.113721,-0.0169905,300
0.118375,0.123214,304.029
0.102603,0.109566,315.782
0.10214,0.0948252,317.699
0.102146,0.0948332,317.692
0.102144,0.0948241,317.695
0.118439,0.0971575,304.025
0.112799,0.107784,306.583
0.122533,0.103825,301.977
0.123714,0.108194,301.627
-0.152121,-0.027638,300
-0.148642,-0.0340166,300
-0.140807,-0.0363425,300
-0.141277,-0.0236902,300
-0.158362,-0.0285752,300
-0.151693,-0.0213284,300
-0.127315,-0.0334294,300
-0.125978,-0.0171252,300
-0.139328,-0.022897,300
-0.140815,-0.0225352,300
-0.13992,-0.00687871,300
-0.138791,-0.00784821,300
-0.139824,-0.0359707,300
0.241571,0.160626,300
0.248102,0.159522,300
0.248623,0.163074,300
0.251987,0.160436,300
0.24226,0.171077,300
0.251307,0.164825,300
0.243667,0.145064,300
0.251829,0.151603,300
0.239968,0.17321,300
0.253866,0.173807,300
0.241407,0.174003,300
0.262265,0.162804,300
0.263694,0.168291,300
0.257151,0.156479,300
0.0186661,-0.0385793,300
0.0212899,-0.0378932,300
0.0198874,-0.0366842,300.002
0.019083,-0.0388674,300
0.0324797,-0.0336677,300.005
0.0321881,-0.0262309,300.033
0.0256572,-0.0292536,300.014
0.0389125,-0.0255219,300.054
0.0318893,-0.0351178,300
0.0245935,-0.0301884,300.01
0.0298348,-0.0430961,300
0.0344993,-0.0452851,300
0.0328839,-0.0356138,300
0.0329296,-0.0348461,300
0.0438995,-0.0384733,300.001
0.0441659,-0.0353078,300.002
0.0410036,-0.0264784,300.053
0.306224,0.176634,300
0.305098,0.180366,300
0.301311,0.179648,300
0.304902,0.185559,300
0.175656,0.090177,300.052
0.166238,0.0864945,300.234
0.174476,0.0841407,300.097
0.176715,0.085242,300.068
0.161134,0.0848838,300.466
0.165384,0.078561,300.639
0.161658,0.0755638,301.141
0.353105,0.139105,300
0.353274,0.146979,300
0.348658,0.14035,300
0.352766,0.137503,300
0.355421,0.140291,300
-0.0525526,-0.0477624,300
-0.062926,-0.0521972,300
-0.0562694,-0.0567939,300
-0.0610153,-0.0401762,300
-0.0627377,-0.0409686,300
-0.05143,-0.056472,300
-0.0513523,-0.0478613,300
-0.0402049,-0.0548979,300
-0.0426302,-0.0475381,300
-0.0457003,-0.0416329,300
0.0381854,0.18451,300.006
0.0352443,0.175228,300.004
0.0413014,0.176473,300.023
0.039252,0.184712,300.01
0.0305773,0.169707,300.002
0.0272086,0.180594,300.001
0.0264653,0.17962,300.001
0.0343398,0.163292,300.006
0.0375246,0.166781,300.008
0.03814,0.185399,300.006
0.0322749,0.183166,300.004
0.0247163,0.168078,300.001
0.0034097,0.0634319,300.469
0.00194622,0.0610896,300.588
0.00387199,0.0618479,300.82
0.00843195,0.0607757,301.327
0.00201469,0.0515548,301.679
0.00696395,0.0522486,302.416
0.0125488,0.0562371,302.289
0.00843795,0.0472353,305.221
0.208099,0.0647675,300.005
0.210526,0.0632862,300.003
0.20805,0.0690761,300.001
0.195169,0.0629776,300.05
0.19516,0.0629551,300.05
0.195169,0.0629488,300.05
0.19513,0.0629742,300.05
0.19514,0.0629441,300.051
0.195156,0.0629449,300.05
-0.160753,0.13257,300
-0.165257,0.134694,300
-0.162093,0.130076,300
-0.160663,0.130178,300
-0.163462,0.130037,300
0.00416549,-0.0306149,300
0.00436961,-0.0188799,300.094
-0.00387195,-0.0248929,300.001
0.0110339,-0.0256758,300.013
-0.00633401,-0.02616,300
0.00261746,-0.0315244,300
0.00502111,-0.0326493,300
-0.00460459,-0.0370564,300
-0.000787573,-0.038633,300
0.0118998,-0.027829,300.012
0.0174062,-0.0380487,300
0.00674264,-0.0364145,300
0.0112796,-0.045567,300
0.0184263,-0.0386325,300
0.00265389,-0.0430085,300
0.0181397,-0.0376006,300.001
-0.172147,0.021786,300
-0.167941,0.0304178,300
-0.170251,0.0299721,300
-0.167929,0.0329341,300
-0.172791,0.0208294,300
-0.172361,0.0206921,300
-0.178896,0.0303684,300
-0.175128,0.038819,300
-0.180755,0.0288297,300
-0.174791,0.0227093,300
-0.153463,0.0362198,300
-0.162603,0.0332679,300
-0.164923,0.0282428,300
-0.157719,0.0264881,300
-0.157502,0.0394547,300
-0.161475,0.0229324,300
-0.16613,0.0390797,300
-0.150762,0.107085,300
-0.13893,0.111107,300
-0.145876,0.119122,300
-0.1499,0.121606,300
-0.137564,0.111869,300
-0.145321,0.098687,300
-0.138118,0.108311,300
-0.16088,0.113815,300
-0.157813,0.100281,300
0.132739,-0.0544182,300
0.132672,-0.0511914,300
0.123808,-0.0549134,300
0.123807,-0.0566657,300
0.122662,-0.0572725,300
0.130468,-0.0501739,300
0.122509,-0.0544216,300
0.12188,-0.0556195,300
0.131511,-0.0648574,300
0.128699,-0.0655159,300
0.115784,-0.0453629,300
0.115449,-0.0459467,300
0.117458,-0.0553758,300
0.119263,-0.0584319,300
0.109177,-0.0568477,300
0.112055,-0.064174,300
0.118748,-0.063338,300
0.113758,-0.0470528,300
0.345052,-0.0513353,300
0.352067,-0.0529037,300
0.349632,-0.0498859,300
0.353779,-0.0399299,300
0.352255,-0.0410145,300
0.354339,-0.0403795,300
0.342381,-0.0329525,300
0.344421,-0.0359387,300
0.346021,-0.0301448,300
0.341351,-0.040734,300
0.354047,-0.0384887,300
0.354419,-0.0395606,300
0.113541,0.0417163,331.968
0.115879,0.0382785,333.522
0.116282,0.044772,331.948
0.109116,0.0381437,333.713
0.1079,0.0402496,332.757
0.11443,0.0475224,330.796
0.110507,0.0445053,330.498
0.105848,0.038424,333.562
0.104184,0.0483304,330.408
0.104491,0.0451607,331.587
0.178754,-0.0657565,300
0.174698,-0.0623422,300
0.174342,-0.068744,300
0.166096,-0.0622539,300
0.169356,-0.0699178,300
0.177882,-0.0619854,300
0.164996,-0.0672602,300
0.17008,-0.0556767,300
0.175946,-0.0541313,300
0.162956,-0.0553887,300
0.163341,-0.0462327,300
0.166522,-0.0455736,300
0.15491,-0.0532857,300
0.158577,-0.0625365,300
0.155156,-0.0645148,300
0.163531,-0.064608,300
0.178892,-0.00829281,307.616
0.179318,-0.00831095,307.476
0.179381,-0.00812784,308.178
0.179532,-0.00828573,307.462
0.179454,-0.00941752,306.467
0.170934,-0.0116232,306.189
0.178224,-0.0161932,300.494
0.171696,-0.00798532,309.841
0.179761,-0.016067,300.451
0.181657,-0.00957672,306.052
0.180437,-0.0150848,301.348
0.189398,-0.0136674,301.478
0.19,0,339.988
0.17541,-0.00315659,328.225
0.108492,-0.0655639,300
0.101617,-0.0649788,300
0.102959,-0.0725742,300
0.105258,-0.0728578,300
0.106038,-0.0578475,300
0.11068,-0.0682704,300
0.0990593,-0.066749,300
0.100654,-0.0564119,300
0.0967757,-0.0617144,300
0.10533,-0.0530403,300
0.293543,-0.0391468,300
0.296984,-0.0443331,300
0.29841,-0.0399418,300
0.294872,-0.0360789,300
0.303307,-0.0535021,300
0.304981,-0.050191,300
0.312284,-0.0362774,300
0.314155,-0.0397423,300
0.31138,-0.0342314,300
0.315212,-0.0356045,300
0.313384,-0.0348673,300
-0.17715,0.149463,300
-0.181735,0.146459,300
-0.180329,0.154556,300
-0.182655,0.151978,300
-0.18236,0.154135,300
-0.185341,0.148695,300
-0.19,0.153239,300
-0.184621,0.154388,300
-0.180767,0.141761,300
-0.19,0.146315,300
-0.187103,0.144138,300
-0.186825,0.140567,300
-0.19,0.142122,300
-0.126947,0.188969,300
-0.129742,0.188528,300
-0.126494,0.185598,300
-0.130999,0.185414,300
-0.132901,0.193913,300
-0.129028,0.194785,300
-0.134881,0.18972,300
-0.138234,0.195668,300
-0.142944,0.195431,300
-0.139928,0.192606,300
-0.14086,0.198551,300
-0.135744,0.200361,300
-0.132918,0.200246,300
0.184565,-0.0832158,300
0.185831,-0.0809042,300
0.183835,-0.0810596,300
0.18061,-0.0877275,300
0.175974,-0.0821288,300
0.181543,-0.09,300
0.188588,-0.09,300
0.185126,-0.0800794,300
0.179515,-0.0781608,300
0.179727,-0.0729933,300
0.186105,-0.079705,300
0.184639,-0.0706082,300
0.190453,-0.0895701,300
0.190468,-0.0728501,300
0.187136,-0.0806415,300
0.193121,-0.0760759,300
0.191289,-0.0889348,300
0.195694,-0.0809832,300
-0.0129323,0.201409,300
-0.0148085,0.203173,300
-0.0161718,0.201285,300
-0.0198177,0.20761,300
-0.01032,0.208759,300
-0.016495,0.21,300
-0.00920234,0.21,300
0.0986204,-0.0142572,303.778
0.0952359,-0.0155333,302.586
0.0965717,-0.0182956,301.734
0.107062,-0.0171054,301.853
0.100514,-0.00884188,311.853
0.106631,-0.0163119,302.861
0.0995007,-0.00922459,311.495
0.107347,-0.017027,301.973
0.110792,-0.00833851,312.482
0.106739,-0.010719,308.613
0.100065,-0.00819197,313.026
0.109141,0.201284,311.499
0.108706,0.204742,311.89
0.107385,0.20302,313.007
0.103402,0.20925,315.009
0.10443,0.202068,314.332
-0.051909,0.193564,300
-0.0508835,0.192712,300
-0.0427228,0.200778,300
-0.0436398,0.192814,300
-0.0418103,0.201495,300
-0.0520287,0.192539,300
-0.0514071,0.191003,300
-0.0420798,0.201581,300
-0.0512983,0.200883,300
-0.0547132,0.189715,300
-0.060326,0.186174,300
-0.0593621,0.182461,300
-0.0530113,0.192704,300
-0.0590688,0.193349,300
-0.0472591,0.186696,300
-0.0540859,0.198661,300
-0.0503226,0.183436,300
0.107277,-0.000850475,337.201
0.114695,-0.00499391,320.47
0.1149,-0.00478394,321.158
0.107955,0,340.033
0.11875,0,340.032
0.119659,-0.0100968,309.841
0.114844,-0.00636753,318.087
0.114521,-0.0139615,304.325
0.120977,-0.00801866,312.824
0.12154,-0.00752541,314.461
0.347478,0.0866196,300
0.34452,0.0923708,300
0.33849,0.0867465,300
0.348625,0.075935,300
0.34879,0.0919979,300
0.353114,0.0872397,300
0.346869,0.0927239,300
0.357046,0.0922393,300
0.33419,0.0937909,300
0.346272,0.0936478,300
0.34798,0.0941895,300
0.35892,0.101133,300
0.35277,0.104386,300
0.337178,0.0987507,300
0.347411,0.103952,300
-0.13698,-0.0897984,300
-0.137097,-0.09,300
-0.13681,-0.09,300
0.14976,0.0426722,326.497
0.150916,0.0452141,323.787
0.144,0.05,339.966
0.144,0.045,339.977
0.144,0.04,339.988
0.103789,0.03,340.045
0.109282,0.03,340.044
0.10744,0.0350458,336.358
0.38,0.162701,300
0.38,0.166984,300
0.378597,0.167427,300
0.38,0.167976,300
0.38,0.172977,300
-0.19,0.182661,300
-0.189125,0.183466,300
-0.19,0.184068,300
0.0832361,0.0379105,335.851
0.0803784,0.03,340.044
0.0873266,0.03,340.046
0.141,0.03,340.022
0.0527828,0.0387855,339.141
0.049,0.045,339.98
0.049,0.04,339.99
0.0572126,0.0342077,339.238
0.049,0.03,340.018
0.0591772,0.03,340.035
0.0559222,0.0376734,338.294
0.38,-0.0728119,300
0.374016,-0.0815139,300
0.38,-0.0794236,300
0.38,-0.09,300
0.373456,-0.0822036,300
0.370473,-0.09,300
0.378416,-0.0633752,300
0.38,-0.0626612,300
0.38,-0.05422,300
0.378717,-0.0552856,300
0.38,-0.064068,300
0.378931,-0.0705934,300
0.38,-0.0714359,300
-0.19,-0.0794087,300
-0.187616,-0.0771871,300
-0.19,-0.0744538,300
-0.19,0.192812,300
-0.183751,0.200939,300
-0.19,0.199424,300
-0.19,0.21,300
-0.182706,0.20198,300
-0.180623,0.21,300
-0.168672,-0.09,300
-0.168847,-0.0898038,300
-0.169049,-0.09,300
0.141,0.04,339.992
0.137147,0.0379884,338.986
0.133859,0.034532,338.906
0.131445,0.03,340.04
0.134794,0.036744,338.325
0.19,0.03,339.99
0.180247,0.0323393,331.356
0.177852,0.03,340.003
0.154916,0.0317529,336.802
0.144,0.03,340.013
0.156148,0.03,340.02
0.373082,0.202504,300
0.38,0.21,300
0.371999,0.203787,300
0.372622,0.21,300
0.37137,0.203013,300
0.38,0.199409,300
0.371948,0.203068,300
0.046,0.03,340.007
0.0368,0.0349053,330.997
0.0345,0.03,340.014
0.038211,0.0380862,324.612
0.046,0.04,339.985
0.0398667,0.0385403,327.986
0.147231,0.0385029,334.677
0.151427,0.0364238,327.886
0.152309,0.0421809,321.79
-0.0838379,0.21,300
-0.0851839,0.21,300
-0.0849709,0.209302,300
-0.0860361,0.21,300
0.38,0.0149976,300
0.379809,0.0148662,300
0.375617,0.00594767,300
0.38,0.00509784,300
0.38,0.00256693,300
0.285607,-0.09,300
0.287279,-0.09,300
0.286406,-0.0884049,300
-0.0515088,-0.083479,300
-0.0534375,-0.0832402,300
-0.0505319,-0.09,300
-0.045632,-0.09,300
0.0508623,-0.00687826,316.494
0.0580555,0,340.025
0.0475,0,340.02
0.0461428,-0.09,300
0.0413899,-0.0868525,300
0.0385504,-0.09,300
0.0201564,-0.00743303,312.286
0.0214337,-0.00645817,315.923
0.0166548,0,340.005
0.0128929,0,340.003
0.0244574,0,340.008
0.0140452,-0.09,300
0.0152018,-0.0867359,300
0.00852755,-0.09,300
0.0186565,-0.09,300
0.0354195,0.21,300.011
0.0374335,0.207142,300.013
0.0384577,0.21,300.028
0.0455831,0.209071,300.118
0.0463463,0.21,300.128
0.00433143,0.205217,300
0.0071485,0.21,300
0.00215624,0.21,300
0.0733949,0.209401,309.668
0.0736316,0.21,309.848
0.0643643,0.21,304.085
0.0658521,0.205707,304.775
0.0738755,0.21,309.999
0.160488,-0.0888077,300
0.160022,-0.09,300
0.169612,-0.09,300
0.168765,-0.0880764,300
0.170486,-0.09,300
0.164385,-0.0835417,300
0.159531,-0.09,300
0.15818,0,340.011
0.16295,-0.00477531,323.028
0.165543,0,340.008
0.139936,-0.0899001,300
0.139876,-0.09,300
0.140738,-0.09,300
0.23734,-0.0841757,300
0.233892,-0.0848733,300
0.232921,-0.09,300
0.240383,-0.09,300
0.229999,-0.09,300
0.210261,-0.09,300
0.215226,-0.09,300
0.211103,-0.0888371,300
0.273125,0.21,300
0.269807,0.21,300
0.272199,0.207791,300
0.129826,-0.09,300
0.126948,-0.0840678,300
0.119691,-0.0886241,300
0.119222,-0.09,300
0.106875,0,340.033
0.112165,0.21,309.559
0.11742,0.202392,305.631
0.114615,0.21,307.822
0.120456,0.21,304.416
0.117805,0.20232,305.402
0.117732,0.202008,305.43
0.0880799,0.21,316.679
0.0911227,0.207053,317.396
0.0933243,0.21,317.333
0.197707,0.207547,300
0.20032,0.21,300
0.194204,0.21,300
0.37525,0.107091,300
0.38,0.099759,300
0.38,0.107717,300
0.38,0.113668,300
0.23309,0.21,300
0.231958,0.21,300
0.232306,0.209381,300
0.201402,0.201758,300
0.26125,0.21,300
0.252965,0.21,300
0.258572,0.203811,300
0.249375,0.21,300
0.256954,0.20292,300
0.280938,0.203181,300
0.285,0.21,300
0.276338,0.21,300
0.279854,0.202613,300
0.278949,0.202018,300
0.238865,0.21,300
0.241795,0.203898,300
0.246213,0.21,300
0.241991,0.203778,300
0.241792,0.203674,300
0.233185,0.202055,300
-0.0147847,-0.0868366,300
-0.0110753,-0.09,300
-0.00837728,-0.09,300
-0.0112636,-0.0835984,300
-0.0161054,-0.09,300
0.179768,-0.09,300
0.201618,-0.09,300
0.203587,-0.09,300
0.201992,-0.089332,300
0.20128,-0.09,300
0.206082,-0.0828119,300
0.202083,-0.0823692,300
0.209605,-0.0891892,300
0.20986,-0.0823264,300
0.227689,-0.0872644,300
0.220001,-0.0886481,300
0.220359,-0.09,300
0.219242,-0.09,300
0.219842,-0.0819233,300
0.254677,-0.0850276,300
0.251497,-0.09,300
0.257587,-0.09,300
0.273052,-0.0891236,300
0.272117,-0.09,300
0.224435,-0.0822455,300
0.233983,-0.0819824,300
-0.0284011,0.202317,300
-0.022561,0.21,300
-0.0317869,0.21,300
-0.0289918,0.202425,300
-0.0358303,0.21,300
0.150072,-0.0893077,300
0.14967,-0.09,300
0.150245,-0.09,300
0.159216,-0.0893694,300
0.148417,-0.0824369,300
0.144457,-0.0827557,300
0.149368,-0.0895974,300
0.139764,-0.09,300
