X,Y,Temperature
0.055,0.02,330.85
0.055,0.025,329.885
0.055,0.03,328.978
0.055,0.035,328.127
0.055,0.04,327.331
0.055,0.045,326.587
0.055,0.05,325.895
0.055,0.055,325.252
0.055,0.06,324.659
0.055,0.065,324.113
0.055,0.07,323.614
0.055,0.075,323.16
0.055,0.08,322.752
0.055,0.085,322.387
0.055,0.09,322.066
0.055,0.095,321.787
0.055,0.1,321.551
0.05,0.005,334.126
0.05,-2.89E-34,335.342
0.05,0.01,332.975
0.05,0.015,331.889
0.05,0.02,330.864
0.05,0.025,329.899
0.05,0.03,328.992
0.05,0.035,328.14
0.05,0.04,327.344
0.05,0.045,326.599
0.05,0.05,325.907
0.05,0.055,325.264
0.05,0.06,324.671
0.05,0.065,324.125
0.05,0.07,323.625
0.05,0.075,323.172
0.05,0.08,322.763
0.05,0.085,322.398
0.05,0.09,322.077
0.05,0.095,321.798
0.05,0.1,321.561
0.045,0.005,334.111
0.045,-2.60E-34,335.328
0.045,0.01,332.961
0.045,0.015,331.875
0.045,0.02,330.85
0.045,0.025,329.885
0.045,0.03,328.978
0.045,0.035,328.127
0.045,0.04,327.331
0.045,0.045,326.587
0.045,0.05,325.895
0.045,0.055,325.252
0.045,0.06,324.659
0.045,0.065,324.113
0.045,0.07,323.614
0.045,0.075,323.16
0.045,0.08,322.752
0.045,0.085,322.387
0.045,0.09,322.066
0.045,0.095,321.787
0.045,0.1,321.551
0.04,0.005,334.068
0.04,-2.31E-34,335.284
0.04,0.01,332.918
0.04,0.015,331.832
0.04,0.02,330.808
0.04,0.025,329.844
0.04,0.03,328.938
0.04,0.035,328.088
0.04,0.04,327.292
0.04,0.045,326.549
0.04,0.05,325.857
0.04,0.055,325.216
0.04,0.06,324.623
0.04,0.065,324.078
0.04,0.07,323.58
0.04,0.075,323.127
0.04,0.08,322.719
0.04,0.085,322.355
0.04,0.09,322.034
0.04,0.095,321.756
0.04,0.1,321.52
0.035,0.005,333.995
0.035,-2.02E-34,335.212
0.035,0.01,332.846
0.035,0.015,331.761
0.035,0.02,330.738
0.035,0.025,329.775
0.035,0.03,328.87
0.035,0.035,328.021
0.035,0.04,327.227
0.035,0.045,326.486
0.035,0.05,325.795
0.035,0.055,325.155
0.035,0.06,324.564
0.035,0.065,324.02
0.035,0.07,323.523
0.035,0.075,323.071
0.035,0.08,322.664
0.035,0.085,322.301
0.035,0.09,321.981
0.035,0.095,321.703
0.035,0.1,321.468
0.03,-1.73E-34,335.109
0.03,0.005,333.893
0.03,0.01,332.744
0.03,0.015,331.66
0.03,0.02,330.639
0.03,0.025,329.678
0.03,0.03,328.775
0.03,0.035,327.928
0.03,0.04,327.136
0.03,0.045,326.397
0.03,0.05,325.709
0.03,0.055,325.071
0.03,0.06,324.481
0.03,0.065,323.939
0.03,0.07,323.443
0.03,0.075,322.993
0.03,0.08,322.587
0.03,0.085,322.225
0.03,0.09,321.906
0.03,0.095,321.63
0.03,0.1,321.395
0.025,-1.44E-34,334.976
0.025,0.005,333.761
0.025,0.01,332.613
0.025,0.015,331.531
0.025,0.02,330.512
0.025,0.025,329.553
0.025,0.03,328.653
0.025,0.035,327.809
0.025,0.04,327.02
0.025,0.045,326.283
0.025,0.05,325.597
0.025,0.055,324.962
0.025,0.06,324.375
0.025,0.065,323.835
0.025,0.07,323.341
0.025,0.075,322.893
0.025,0.08,322.489
0.025,0.085,322.128
0.025,0.09,321.811
0.025,0.095,321.535
0.025,0.1,321.301
0.02,-1.16E-34,334.812
0.02,0.005,333.597
0.02,0.01,332.451
0.02,0.015,331.371
0.02,0.02,330.355
0.02,0.025,329.4
0.02,0.03,328.503
0.02,0.035,327.663
0.02,0.04,326.877
0.02,0.045,326.143
0.02,0.05,325.461
0.02,0.055,324.829
0.02,0.06,324.244
0.02,0.065,323.707
0.02,0.07,323.216
0.02,0.075,322.77
0.02,0.08,322.368
0.02,0.085,322.01
0.02,0.09,321.694
0.02,0.095,321.42
0.02,0.1,321.187
0.015,-8.67E-35,334.616
0.015,0.005,333.401
0.015,0.01,332.257
0.015,0.015,331.181
0.015,0.02,330.168
0.015,0.025,329.217
0.015,0.03,328.325
0.015,0.035,327.489
0.015,0.04,326.708
0.015,0.045,325.978
0.015,0.05,325.3
0.015,0.055,324.672
0.015,0.06,324.091
0.015,0.065,323.557
0.015,0.07,323.069
0.015,0.075,322.626
0.015,0.08,322.226
0.015,0.085,321.87
0.015,0.09,321.556
0.015,0.095,321.284
0.015,0.1,321.053
0.01,-5.78E-35,334.385
0.01,0.005,333.172
0.01,0.01,332.031
0.01,0.015,330.959
0.01,0.02,329.952
0.01,0.025,329.006
0.01,0.03,328.119
0.01,0.035,327.289
0.01,0.04,326.512
0.01,0.045,325.788
0.01,0.05,325.115
0.01,0.055,324.49
0.01,0.06,323.914
0.01,0.065,323.384
0.01,0.07,322.899
0.01,0.075,322.459
0.01,0.08,322.063
0.01,0.085,321.709
0.01,0.09,321.397
0.01,0.095,321.127
0.01,0.1,320.898
0.005,-2.89E-35,334.117
0.005,0.005,332.906
0.005,0.01,331.77
0.005,0.015,330.704
0.005,0.02,329.704
0.005,0.025,328.765
0.005,0.03,327.885
0.005,0.035,327.061
0.005,0.04,326.291
0.005,0.045,325.573
0.005,0.05,324.905
0.005,0.055,324.285
0.005,0.06,323.714
0.005,0.065,323.188
0.005,0.07,322.707
0.005,0.075,322.271
0.005,0.08,321.878
0.005,0.085,321.527
0.005,0.09,321.218
0.005,0.095,320.95
0.005,0.1,320.723
-5.51E-19,0.005,332.6
0,0,333.577
-1.10E-18,0.01,331.474
-1.65E-18,0.015,330.417
-2.20E-18,0.02,329.425
-2.76E-18,0.025,328.495
-3.31E-18,0.03,327.623
-3.86E-18,0.035,326.806
-4.41E-18,0.04,326.043
-4.96E-18,0.045,325.332
-5.51E-18,0.05,324.67
-6.06E-18,0.055,324.057
-6.61E-18,0.06,323.49
-7.16E-18,0.065,322.969
-7.72E-18,0.07,322.493
-8.27E-18,0.075,322.061
-8.82E-18,0.08,321.672
-9.37E-18,0.085,321.324
-9.92E-18,0.09,321.018
-1.05E-17,0.095,320.752
-1.39E-17,0.1,320.63
