0.1,320.486
0.1,320.365
0.095,320.457
0.095,320.578
0.1,320.749
0.095,320.842
0.1,321.051
0.095,321.145
0.1,321.394
0.095,321.49
0.1,321.778
0.095,321.876
0.1,322.205
0.095,322.305
0.095,322.777
0.1,322.675
0.095,323.293
0.1,323.189
0.095,323.855
0.1,323.749
0.095,324.464
0.1,324.354
0.095,325.12
0.1,325.008
0.095,325.826
0.1,325.711
0.095,326.583
0.1,326.464
0.095,327.393
0.1,327.271
0.095,328.259
0.1,328.133
0.095,329.182
0.1,329.053
0.095,330.167
0.1,330.034
0.095,331.218
0.1,331.081
0.095,332.339
0.1,332.199
0.095,333.313
0.1,333.04
0.09,320.63
0.09,320.752
0.09,321.018
0.09,321.324
0.09,321.672
0.09,322.061
0.09,322.493
0.09,322.969
0.09,323.49
0.09,324.057
0.09,324.67
0.09,325.332
0.09,326.043
0.09,326.806
0.09,327.623
0.09,328.495
0.09,329.425
0.09,330.417
0.09,331.474
0.09,332.6
0.09,333.577
0.085,320.783
0.085,320.906
0.085,321.174
0.085,321.482
0.085,321.832
0.085,322.225
0.085,322.66
0.085,323.14
0.085,323.664
0.085,324.235
0.085,324.852
0.085,325.519
0.085,326.235
0.085,327.003
0.085,327.825
0.085,328.703
0.085,329.638
0.085,330.635
0.085,331.696
0.085,332.826
0.085,333.805
0.08,320.916
0.08,321.04
0.08,321.309
0.08,321.62
0.08,321.972
0.08,322.367
0.08,322.805
0.08,323.287
0.08,323.815
0.08,324.389
0.08,325.01
0.08,325.681
0.08,326.401
0.08,327.174
0.08,328
0.08,328.882
0.08,329.822
0.08,330.822
0.08,331.886
0.08,333.019
0.08,333.999
0.075,321.028
0.075,321.153
0.075,321.424
0.075,321.736
0.075,322.09
0.075,322.487
0.075,322.927
0.075,323.412
0.075,323.943
0.075,324.52
0.075,325.144
0.075,325.818
0.075,326.542
0.075,327.318
0.075,328.147
0.075,329.032
0.075,329.976
0.075,330.979
0.075,332.046
0.075,333.179
0.075,334.16
0.07,321.121
0.07,321.246
0.07,321.518
0.07,321.831
0.07,322.187
0.07,322.585
0.07,323.028
0.07,323.515
0.07,324.047
0.07,324.627
0.07,325.254
0.07,325.93
0.07,326.656
0.07,327.435
0.07,328.267
0.07,329.155
0.07,330.101
0.07,331.106
0.07,332.175
0.07,333.309
0.07,334.291
0.065,321.192
0.065,321.318
0.065,321.591
0.065,321.905
0.065,322.262
0.065,322.662
0.065,323.106
0.065,323.595
0.065,324.129
0.065,324.71
0.065,325.339
0.065,326.017
0.065,326.746
0.065,327.526
0.065,328.361
0.065,329.25
0.065,330.198
0.065,331.205
0.065,332.274
0.065,333.41
0.065,334.392
0.06,321.244
0.06,321.37
0.06,321.643
0.06,321.959
0.06,322.316
0.06,322.717
0.06,323.162
0.06,323.652
0.06,324.187
0.06,324.769
0.06,325.4
0.06,326.079
0.06,326.809
0.06,327.591
0.06,328.427
0.06,329.318
0.06,330.267
0.06,331.275
0.06,332.345
0.06,333.481
0.06,334.464
0.055,321.275
0.055,321.401
0.055,321.675
0.055,321.99
0.055,322.349
0.055,322.75
0.055,323.195
0.055,323.686
0.055,324.222
0.055,324.805
0.055,325.436
0.055,326.116
0.055,326.847
0.055,327.63
0.055,328.467
0.055,329.359
0.055,330.308
0.055,331.317
0.055,332.387
0.055,333.524
0.055,334.507
0.05,321.285
0.05,321.411
0.05,321.685
0.05,322.001
0.05,322.359
0.05,322.761
0.05,323.207
0.05,323.697
0.05,324.234
0.05,324.817
0.05,325.448
0.05,326.129
0.05,326.86
0.05,327.643
0.05,328.48
0.05,329.372
0.05,330.322
0.05,331.331
0.05,332.402
0.05,333.538
0.05,334.521
0.045,321.275
0.045,321.401
0.045,321.675
0.045,321.99
0.045,322.349
0.045,322.75
0.045,323.195
0.045,323.686
0.045,324.222
0.045,324.805
0.045,325.436
0.045,326.116
0.045,326.847
0.045,327.63
0.045,328.467
0.045,329.359
0.045,330.308
0.045,331.317
0.045,332.387
0.045,333.524
0.045,334.507
0.04,321.244
0.04,321.37
0.04,321.643
0.04,321.959
0.04,322.316
0.04,322.717
0.04,323.162
0.04,323.652
0.04,324.187
0.04,324.769
0.04,325.4
0.04,326.079
0.04,326.809
0.04,327.591
0.04,328.427
0.04,329.318
0.04,330.267
0.04,331.275
0.04,332.345
0.04,333.481
0.04,334.464
0.035,321.192
0.035,321.318
0.035,321.591
0.035,321.905
0.035,322.262
0.035,322.662
0.035,323.106
0.035,323.595
0.035,324.129
0.035,324.71
0.035,325.339
0.035,326.017
0.035,326.746
0.035,327.526
0.035,328.361
0.035,329.25
0.035,330.198
0.035,331.205
0.035,332.274
0.035,333.41
0.035,334.392
0.03,321.121
0.03,321.246
0.03,321.518
0.03,321.831
0.03,322.187
0.03,322.585
