X,Y,Temperature
0.065,0.07,328.361
0.065,0.075,329.25
0.065,0.08,330.198
0.065,0.085,331.205
0.065,0.09,332.274
0.065,0.095,333.41
0.065,0.1,334.392
0.06,-3.47E-34,321.244
0.06,0.005,321.37
0.06,0.01,321.643
0.06,0.015,321.959
0.06,0.02,322.316
0.06,0.025,322.717
0.06,0.03,323.162
0.06,0.035,323.652
0.06,0.04,324.187
0.06,0.045,324.769
0.06,0.05,325.4
0.06,0.055,326.079
0.06,0.06,326.809
0.06,0.065,327.591
0.06,0.07,328.427
0.06,0.075,329.318
0.06,0.08,330.267
0.06,0.085,331.275
0.06,0.09,332.345
0.06,0.095,333.481
0.06,0.1,334.464
0.055,-3.18E-34,321.275
0.055,0.005,321.401
0.055,0.01,321.675
0.055,0.015,321.99
0.055,0.02,322.349
0.055,0.025,322.75
0.055,0.03,323.195
0.055,0.035,323.686
0.055,0.04,324.222
0.055,0.045,324.805
0.055,0.05,325.436
0.055,0.055,326.116
0.055,0.06,326.847
0.055,0.065,327.63
0.055,0.07,328.467
0.055,0.075,329.359
0.055,0.08,330.308
0.055,0.085,331.317
0.055,0.09,332.387
0.055,0.095,333.524
0.055,0.1,334.507
0.05,-2.89E-34,321.285
0.05,0.005,321.411
0.05,0.01,321.685
0.05,0.015,322.001
0.05,0.02,322.359
0.05,0.025,322.761
0.05,0.03,323.207
0.05,0.035,323.697
0.05,0.04,324.234
0.05,0.045,324.817
0.05,0.05,325.448
0.05,0.055,326.129
0.05,0.06,326.86
0.05,0.065,327.643
0.05,0.07,328.48
0.05,0.075,329.372
0.05,0.08,330.322
0.05,0.085,331.331
0.05,0.09,332.402
0.05,0.095,333.538
0.05,0.1,334.521
0.045,-2.60E-34,321.275
0.045,0.005,321.401
0.045,0.01,321.675
0.045,0.015,321.99
0.045,0.02,322.349
0.045,0.025,322.75
0.045,0.03,323.195
0.045,0.035,323.686
0.045,0.04,324.222
0.045,0.045,324.805
0.045,0.05,325.436
0.045,0.055,326.116
0.045,0.06,326.847
0.045,0.065,327.63
0.045,0.07,328.467
0.045,0.075,329.359
0.045,0.08,330.308
0.045,0.085,331.317
0.045,0.09,332.387
0.045,0.095,333.524
0.045,0.1,334.507
0.04,-2.31E-34,321.244
0.04,0.005,321.37
0.04,0.01,321.643
0.04,0.015,321.959
0.04,0.02,322.316
0.04,0.025,322.717
0.04,0.03,323.162
0.04,0.035,323.652
0.04,0.04,324.187
0.04,0.045,324.769
0.04,0.05,325.4
0.04,0.055,326.079
0.04,0.06,326.809
0.04,0.065,327.591
0.04,0.07,328.427
0.04,0.075,329.318
0.04,0.08,330.267
0.04,0.085,331.275
0.04,0.09,332.345
0.04,0.095,333.481
0.04,0.1,334.464
0.035,-2.02E-34,321.192
0.035,0.005,321.318
0.035,0.01,321.591
0.035,0.015,321.905
0.035,0.02,322.262
0.035,0.025,322.662
0.035,0.03,323.106
0.035,0.035,323.595
0.035,0.04,324.129
0.035,0.045,324.71
0.035,0.05,325.339
0.035,0.055,326.017
0.035,0.06,326.746
0.035,0.065,327.526
0.035,0.07,328.361
0.035,0.075,329.25
0.035,0.08,330.198
0.035,0.085,331.205
0.035,0.09,332.274
0.035,0.095,333.41
0.035,0.1,334.392
0.03,-1.73E-34,321.121
0.03,0.005,321.246
0.03,0.01,321.518
0.03,0.015,321.831
0.03,0.02,322.187
0.03,0.025,322.585
0.03,0.03,323.028
0.03,0.035,323.515
0.03,0.04,324.047
0.03,0.045,324.627
0.03,0.05,325.254
0.03,0.055,325.93
0.03,0.06,326.656
0.03,0.065,327.435
0.03,0.07,328.267
0.03,0.075,329.155
0.03,0.08,330.101
0.03,0.085,331.106
0.03,0.09,332.175
0.03,0.095,333.309
0.03,0.1,334.291
0.025,-1.44E-34,321.028
0.025,0.005,321.153
0.025,0.01,321.424
0.025,0.015,321.736
0.025,0.02,322.09
0.025,0.025,322.487
0.025,0.03,322.927
0.025,0.035,323.412
0.025,0.04,323.943
0.025,0.045,324.52
0.025,0.05,325.144
0.025,0.055,325.818
0.025,0.06,326.542
0.025,0.065,327.318
0.025,0.07,328.147
0.025,0.075,329.032
0.025,0.08,329.976
0.025,0.085,330.979
0.025,0.09,332.046
0.025,0.095,333.179
0.025,0.1,334.16
0.02,0.005,321.04
0.02,-1.16E-34,320.916
0.02,0.01,321.309
0.02,0.015,321.62
0.02,0.02,321.972
0.02,0.025,322.367
0.02,0.03,322.805
0.02,0.035,323.287
0.02,0.04,323.815
0.02,0.045,324.389
0.02,0.05,325.01
0.02,0.055,325.681
0.02,0.06,326.401
0.02,0.065,327.174
0.02,0.07,328
0.02,0.075,328.882
0.02,0.08,329.822
0.02,0.085,330.822
0.02,0.09,331.886
0.02,0.095,333.019
0.02,0.1,333.999
0.015,0.005,320.906
0.015,-8.67E-35,320.783
0.015,0.01,321.174
0.015,0.015,321.482
0.015,0.02,321.832
0.015,0.025,322.225
0.015,0.03,322.66
0.015,0.035,323.14
0.015,0.04,323.664
0.015,0.045,324.235
0.015,0.05,324.852
0.015,0.055,325.519
0.015,0.06,326.235
0.015,0.065,327.003
0.015,0.07,327.825
0.015,0.075,328.703
0.015,0.08,329.638
0.015,0.085,330.635
0.015,0.09,331.696
0.015,0.095,332.826
0.015,0.1,333.805
0.01,0.005,320.752
0.01,-5.78E-35,320.63
0.01,0.01,321.018
0.01,0.015,321.324
0.01,0.02,321.672
0.01,0.025,322.061
0.01,0.03,322.493
0.01,0.035,322.969
0.01,0.04,323.49
0.01,0.045,324.057
0.01,0.05,324.67
0.01,0.055,325.332
0.01,0.06,326.043
0.01,0.065,326.806
0.01,0.07,327.623
0.01,0.075,328.495
0.01,0.08,329.425
0.01,0.085,330.417
0.01,0.09,331.474
0.01,0.095,332.6
0.01,0.1,333.577
0.005,0.005,320.578
0.005,-2.89E-35,320.457
0.005,0.01,320.842
0.005,0.015,321.145
0.005,0.02,321.49
0.005,0.025,321.876
0.005,0.03,322.305
0.005,0.035,322.777
0.005,0.04,323.293
0.005,0.045,323.855
0.005,0.05,324.464
0.005,0.055,325.12
0.005,0.06,325.826
0.005,0.065,326.583
0.005,0.07,327.393
0.005,0.075,328.259
0.005,0.08,329.182
0.005,0.085,330.167
0.005,0.09,331.218
0.005,0.095,332.339
0.005,0.1,333.313
0,0,320.365
-6.94E-19,0.005,320.486
-1.39E-18,0.01,320.749
-2.08E-18,0.015,321.051
-2.78E-18,0.02,321.394
-3.47E-18,0.025,321.778
-4.16E-18,0.03,322.205
-4.86E-18,0.035,322.675
-5.55E-18,0.04,323.189
-6.25E-18,0.045,323.749
-6.94E-18,0.05,324.354
-7.63E-18,0.055,325.008
-8.33E-18,0.06,325.711
-9.02E-18,0.065,326.464
-9.71E-18,0.07,327.271
-1.04E-17,0.075,328.133
-1.11E-17,0.08,329.053
-1.18E-17,0.085,330.034
-1.25E-17,0.09,331.081
-1.32E-17,0.095,332.199
0,0.1,333.04
