X,Y,Temperature
0.03,0.065,328.8
0.035,0.065,328.896
0.04,0.065,328.964
0.045,0.065,329.005
0.05,0.065,329.019
0.055,0.065,329.005
0.06,0.065,328.964
0.065,0.065,328.896
0.07,0.065,328.8
0.075,0.065,328.677
0.08,0.065,328.526
0.085,0.065,328.347
0.09,0.065,328.14
0.095,0.065,327.906
0.1,0.065,327.643
-0.0,0.07,328.48
0.005,0.07,328.75
0.01,0.07,328.992
0.015,0.07,329.204
0.02,0.07,329.387
0.025,0.07,329.542
0.03,0.07,329.668
0.035,0.07,329.766
0.04,0.07,329.836
0.045,0.07,329.878
0.05,0.07,329.892
0.055,0.07,329.878
0.06,0.07,329.836
0.065,0.07,329.766
0.07,0.07,329.668
0.075,0.07,329.542
0.08,0.07,329.387
0.085,0.07,329.204
0.09,0.07,328.992
0.095,0.07,328.75
0.1,0.07,328.48
-0.0,0.075,329.372
0.005,0.075,329.651
0.01,0.075,329.899
0.015,0.075,330.117
0.02,0.075,330.305
0.025,0.075,330.463
0.03,0.075,330.592
0.035,0.075,330.692
0.04,0.075,330.763
0.045,0.075,330.806
0.05,0.075,330.82
0.055,0.075,330.806
0.06,0.075,330.763
0.065,0.075,330.692
0.07,0.075,330.592
0.075,0.075,330.463
0.08,0.075,330.305
0.085,0.075,330.117
0.09,0.075,329.899
0.095,0.075,329.651
0.1,0.075,329.372
-0.0,0.08,330.322
0.005,0.08,330.609
0.01,0.08,330.864
0.015,0.08,331.088
0.02,0.08,331.28
0.025,0.08,331.441
0.03,0.08,331.573
0.035,0.08,331.675
0.04,0.08,331.747
0.045,0.08,331.79
0.05,0.08,331.805
0.055,0.08,331.79
0.06,0.08,331.747
0.065,0.08,331.675
0.07,0.08,331.573
0.075,0.08,331.441
0.08,0.08,331.28
0.085,0.08,331.088
0.09,0.08,330.864
0.095,0.08,330.609
0.1,0.08,330.322
-0.0,0.085,331.331
0.005,0.085,331.627
0.01,0.085,331.889
0.015,0.085,332.118
0.02,0.085,332.314
0.025,0.085,332.478
0.03,0.085,332.612
0.035,0.085,332.715
0.04,0.085,332.789
0.045,0.085,332.833
0.05,0.085,332.848
0.055,0.085,332.833
0.06,0.085,332.789
0.065,0.085,332.715
0.07,0.085,332.612
0.075,0.085,332.478
0.08,0.085,332.314
0.085,0.085,332.118
0.09,0.085,331.889
0.095,0.085,331.627
0.1,0.085,331.331
-0.0,0.09,332.402
0.005,0.09,332.707
0.01,0.09,332.975
0.015,0.09,333.209
0.02,0.09,333.408
0.025,0.09,333.575
0.03,0.09,333.711
0.035,0.09,333.815
0.04,0.09,333.89
0.045,0.09,333.934
0.05,0.09,333.949
0.055,0.09,333.934
0.06,0.09,333.89
0.065,0.09,333.815
0.07,0.09,333.711
0.075,0.09,333.575
0.08,0.09,333.408
0.085,0.09,333.209
0.09,0.09,332.975
0.095,0.09,332.707
0.1,0.09,332.402
-0.0,0.095,333.538
0.005,0.095,333.852
0.01,0.095,334.126
0.015,0.095,334.363
0.02,0.095,334.564
0.025,0.095,334.733
0.03,0.095,334.87
0.035,0.095,334.975
0.04,0.095,335.05
0.045,0.095,335.095
0.05,0.095,335.11
0.055,0.095,335.095
0.06,0.095,335.05
0.065,0.095,334.975
0.07,0.095,334.87
0.075,0.095,334.733
0.08,0.095,334.564
0.085,0.095,334.363
0.09,0.095,334.126
0.095,0.095,333.852
0.1,0.095,333.538
-0.0,0.1,334.521
0.005,0.1,335.067
0.01,0.1,335.342
0.015,0.1,335.58
0.02,0.1,335.783
0.025,0.1,335.952
0.03,0.1,336.089
0.035,0.1,336.195
0.04,0.1,336.27
0.045,0.1,336.315
0.05,0.1,336.33
0.055,0.1,336.315
0.06,0.1,336.27
0.065,0.1,336.195
0.07,0.1,336.089
0.075,0.1,335.952
0.08,0.1,335.783
0.085,0.1,335.58
0.09,0.1,335.342
0.095,0.1,335.067
0.1,0.1,334.521
